Community	Unknown	Annotated	Functions
C2	Zm00001eb019230	Known	structural constituent of ribosome.regulation of biological process.rRNA binding.translation.metal ion binding.metabolic process.cytosolic large ribosomal subunit
C2	Zm00001eb288680	Zm00001eb336950.Zm00001eb111520.Zm00001eb321320.Zm00001eb319000.Zm00001eb163880	response to oxygen-containing compound.response to chemical.binding.cellular anatomical structure.cellular_component.lipid binding.molecular_function.biological_process
C2	Zm00001eb269490	Zm00001eb313510.Zm00001eb204180.Zm00001eb284890	
C2	Zm00001eb215850	Zm00001eb044390.Zm00001eb198820.Zm00001eb044450.Zm00001eb216620.Zm00001eb272240.Zm00001eb051840	membrane.binding.primary metabolic process.metabolic process.cell redox homeostasis.cellular process.biological_process.cellular anatomical structure.cellular_component.metal ion binding
C2	Zm00001eb401700	Zm00001eb116930.Zm00001eb273670.Zm00001eb301420.Zm00001eb188040.Zm00001eb415410.Zm00001eb071540.Zm00001eb163700	translation.ribosomal subunit.structural constituent of ribosome.structural molecule activity.ribonucleoprotein complex.plasmodesma.cell-cell junction.anchoring junction.cell junction.protein-containing complex
C2	Zm00001eb140740	Zm00001eb111810.Zm00001eb002520	ATP metabolic process.purine ribonucleotide catabolic process.ribonucleotide catabolic process.purine nucleotide catabolic process.nucleotide catabolic process.nucleoside phosphate catabolic process.purine nucleoside triphosphate metabolic process.ribonucleoside triphosphate metabolic process.purine ribonucleoside triphosphate metabolic process.organophosphate catabolic process
C2	Zm00001eb399060	Known	GTP metabolic process.protein transmembrane import into intracellular organelle.guanosine-containing compound catabolic process.chloroplast outer membrane.protein homodimerization activity.membrane.purine ribonucleotide catabolic process.protein targeting to chloroplast.viral envelope.protein targeting to mitochondrion.GTPase activity.protein-transporting ATPase activity.metal ion binding.GTP binding.purine ribonucleoside triphosphate catabolic process.protein import into nucleus.plastid localization
C2	Zm00001eb068970	Zm00001eb068960.Zm00001eb292750.Zm00001eb433940	
C2	Zm00001eb246070	Known	preribosome, large subunit precursor.DNA-binding transcription factor activity.structural constituent of ribosome.regulation of cellular process.multicellular organismal process.developmental process.nucleus.rRNA processing
C2	Zm00001eb236090	Zm00001eb224950.Zm00001eb182540.Zm00001eb341790.Zm00001eb309560	
C2	Zm00001eb273300	Known	protein import into peroxisome matrix.nucleic acid binding.Unknown.regulation of cellular process.zinc ion binding.membrane.reproductive process.nucleus.signaling.photoperiodism, flowering.fatty acid beta-oxidation.Unknown
C2	Zm00001eb244720	Known	nucleic acid binding.response to acidic pH.zinc ion binding.negative regulation of biological process.regulation of transcription by RNA polymerase II.response to carbohydrate.system development.Unknown.response to aluminum ion.nucleus.transcription by RNA polymerase II.response to chitin
C2	Zm00001eb347590	Known	small GTPase binding.nuclear membrane.regulation of cellular process.membrane.lateral root development.intracellular protein transport.carbohydrate metabolic process.signaling.nucleocytoplasmic transport.cellular component organization.kinase activity.phosphorylation.Unknown
C2	Zm00001eb054140	Known	fatty acid elongation, monounsaturated fatty acid.fatty acid elongation, saturated fatty acid.sterol biosynthetic process.seed trichome elongation.very long-chain fatty acid biosynthetic process.sphingoid biosynthetic process.fatty acid elongation, polyunsaturated fatty acid.ketone metabolic process.fatty acid elongase activity.Unknown
C2	Zm00001eb308990	Known	sodium:proton antiporter activity.protein import into peroxisome matrix.Golgi cisterna membrane.lipid transport.potassium:proton antiporter activity.membrane.intra-Golgi vesicle-mediated transport.regulation of intracellular pH.lithium ion transport.proton transmembrane transport.endosome membrane.potassium ion transmembrane transport.plasma membrane.fatty acid beta-oxidation.sodium ion import across plasma membrane
C2	Zm00001eb426610	Known	nucleolus.structural constituent of ribosome.plasmodesma.RNA methylation.multicellular organismal process.vacuolar membrane.chloroplast.biological regulation.RNA binding.translation.developmental process.endoplasmic reticulum.cytosolic large ribosomal subunit.organelle organization.plasma membrane.ribosomal large subunit biogenesis.metabolic process
C2	Zm00001eb016960	Known	P-type calcium transporter activity.calcium ion transmembrane transport.plasmodesma.membrane.cytosolic ribosome.nucleus.protein maturation.phosphatidylinositol phosphate binding.Golgi apparatus.protein transmembrane import into intracellular organelle.response to salt stress.nascent polypeptide-associated complex.protein import into nucleus.Unknown
C4	Zm00001eb101090	Known	gluconeogenesis.alcohol metabolic process.positive regulation of flower development.glucose-6-phosphate isomerase activity.cytosol.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.chloroplast stroma.polysaccharide catabolic process.regulation of metabolic process.chloroplast envelope.maltose metabolic process.glycolytic process.response to stimulus.positive regulation of catalytic activity.plant-type cell wall organization.glucose catabolic process.starch biosynthetic process
C4	Zm00001eb301880	Zm00001eb243050	
C4	Zm00001eb282550	Known	intracellular membrane-bounded organelle.heat acclimation.secondary metabolic process.cytoplasmic vesicle.antibiotic biosynthetic process.Unknown.gibberellin catabolic process.response to red or far red light.gibberellin biosynthetic process.monocarboxylic acid metabolic process.Unknown.isopenicillin-N synthase activity.establishment of localization in cell.iron ion binding.membrane.secretion by cell.Unknown
C4	Zm00001eb309350	Zm00001eb020460.Zm00001eb139840.Zm00001eb151720	multicellular organismal process.enzyme binding.nucleobase-containing compound metabolic process.macromolecule metabolic process.biological regulation.multicellular organism development.positive regulation of biological process.primary metabolic process.metabolic process.regulation of proteasomal ubiquitin-dependent protein catabolic process
C4	Zm00001eb385570	Zm00001eb297070.Zm00001eb198210.Zm00001eb066020.Zm00001eb128890.Zm00001eb072510	membrane.transport.establishment of localization.localization.cellular process.biological_process.bounding membrane of organelle.cellular anatomical structure.cellular_component.molecular_function
C4	Zm00001eb312210	Zm00001eb244130.Zm00001eb397240.Zm00001eb329710.Zm00001eb182940.Zm00001eb156300.Zm00001eb182380	response to stimulus.binding.primary metabolic process.metabolic process.cell surface receptor signaling pathway.cellular process.biological_process.molecular_function.cellular response to stimulus.biosynthetic process
C4	Zm00001eb056620	Known	cytosol.ATP binding.zinc ion binding.sequence-specific DNA binding.regulation of DNA-templated transcription.sterol biosynthetic process.cell redox homeostasis.isopentenyl diphosphate biosynthetic process, mevalonate pathway.DNA-binding transcription factor activity.diphosphomevalonate decarboxylase activity
C4	Zm00001eb244130	Known	response to biotic stimulus.regulation of response to stress.protein phosphorylation.Unknown.amino acid transport.negative regulation of DNA-templated transcription.muscle cell differentiation.positive regulation of immune system process.cell population proliferation.nucleobase-containing compound transport.cell development.ether metabolic process.regulation of biological quality.translation.inorganic cation transmembrane transport.nucleus.regulation of lipid biosynthetic process.protein N-linked glycosylation.embryonic morphogenesis.apoptotic process.positive regulation of peptidyl-tyrosine phosphorylation.regulation of intracellular signal transduction.glycogen biosynthetic process.Unknown.regulation of system process.stress-activated protein kinase signaling cascade.regulation of protein kinase activity.positive regulation of response to external stimulus.cell surface receptor signaling pathway.system development.calmodulin binding.Unknown.cellular component organization.DNA recombination.positive regulation of DNA-templated transcription
C4	Zm00001eb046700	Known	neurogenesis.U2 snRNP.mitotic spindle organization.mRNA splicing, via spliceosome.nucleotide binding.feminization of hermaphroditic germ-line.regulation of meiotic nuclear division.precatalytic spliceosome.Unknown.locomotion.regulation of cell population proliferation.germ cell development.mRNA binding.embryo development ending in birth or egg hatching.M phase.nucleolus
C4	Zm00001eb248900	Known	determination of bilateral symmetry.regulation of DNA-templated transcription.DNA-templated transcription.xylem and phloem pattern formation.regulation of meristem growth.establishment of petal orientation.chromatin binding.nucleus.response to chitin.establishment of animal organ orientation.meristem initiation.negative regulation of organ growth.sepal formation.regulation of flower development.Unknown.polarity specification of adaxial/abaxial axis.animal organ formation.response to carbohydrate.petal formation.DNA binding
C4	Zm00001eb131140	Known	apoplast.glucuronoxylan metabolic process.membrane.chloroplast stroma.xylan biosynthetic process.Unknown.response to other organism.cellular response to chemical stimulus.plant-type cell wall biogenesis.signaling.hydrolase activity, acting on ester bonds.lipid catabolic process.response to stress.response to hormone
C4	Zm00001eb193380	Known	red, far-red light phototransduction.nuclear ubiquitin ligase complex.nuclear body.anthocyanin-containing compound metabolic process.skotomorphogenesis.ubiquitin protein ligase activity.entrainment of circadian clock.shade avoidance.photomorphogenesis.zinc ion binding.DNA repair.phenylpropanoid metabolic process.negative regulation of photomorphogenesis.Cul4-RING E3 ubiquitin ligase complex.protein ubiquitination.cytoplasm.photoperiodism, flowering.protein-containing complex.reproductive process.regulation of stomatal movement
C4	Zm00001eb219820	Zm00001eb241090.Zm00001eb069290.Zm00001eb046700.Zm00001eb421160.Zm00001eb079860	intracellular membraneless organelle.membraneless organelle.protein-containing complex.nucleolus.ribonucleoprotein complex.intracellular organelle.organelle.spliceosomal snRNP complex.small nuclear ribonucleoprotein complex.Sm-like protein family complex
C4	Zm00001eb295920	Known	response to cytokinin.regulation of meristem growth.transcription cis-regulatory region binding.carpel development.response to abscisic acid.sequence-specific DNA binding.regulation of DNA-templated transcription.specification of floral organ identity.cytoplasm.nucleus.DNA-templated transcription.embryo development ending in seed dormancy.seed dormancy process.seed germination.animal organ development.DNA-binding transcription factor activity.positive regulation of cell population proliferation
C4	Zm00001eb004730	Known	detection of temperature stimulus.nucleosome assembly.Unknown.nucleosome.regulation of flower development.Unknown.chromatin remodeling.response to osmotic stress.vacuole.heterochromatin formation.defense response to bacterium.DNA binding.protein heterodimerization activity.metabolic process.DNA metabolic process.flower development.chromatin.nucleolus
C4	Zm00001eb253900	Known	neurogenesis.RNA processing.ATP binding.membrane.purine ribonucleotide catabolic process.RNA binding.RNA helicase activity.ribosome.nucleus.translation.purine ribonucleoside catabolic process.purine ribonucleoside triphosphate catabolic process.ATP metabolic process
C4	Zm00001eb023010	Known	cell differentiation.sequence-specific DNA binding.regulation of DNA-templated transcription.DNA-templated transcription.nucleus.DNA-binding transcription factor activity.metabolic process
C4	Zm00001eb218770	Zm00001eb154260.Zm00001eb167240	
C4	Zm00001eb361880	Known	Unknown.response to abscisic acid.pollen tube growth.response to symbiotic fungus.oxidoreductase activity.anatomical structure formation involved in morphogenesis.plant-type cell wall.biological process involved in symbiotic interaction.response to molecule of bacterial origin.signal transduction.peptide binding.asymmetric cell division.phosphorylation.tube development.membrane.stomatal complex morphogenesis.regulation of cell population proliferation.stamen development.post-embryonic animal morphogenesis.chloroplast.apical plasma membrane.kinase activity.Unknown
