Community	Unknown	Annotated	Functions
C1	Zm00001eb379500	Zm00001eb146730.Zm00001eb396670.Zm00001eb338610.Zm00001eb127630.Zm00001eb174310.Zm00001eb029330.Zm00001eb120260	supramolecular complex.intracellular membraneless organelle.membraneless organelle.nuclear protein-containing complex.ribonucleoprotein granule.protein-containing complex.nucleolus.metabolic process.cellular_component.cellular process
C1	Zm00001eb030980	Zm00001eb301310.Zm00001eb067160.Zm00001eb389600.Zm00001eb393940.Zm00001eb275730.Zm00001eb399010.Zm00001eb328370	nucleic acid metabolic process.nucleobase-containing compound metabolic process.macromolecule metabolic process.RNA metabolic process.binding.nucleic acid binding.mRNA metabolic process.primary metabolic process.RNA binding.metabolic process
C1	Zm00001eb370860		
C1	Zm00001eb053510	Known	translation elongation factor activity.positive regulation of metabolic process.positive regulation of cellular process.super elongation complex.regulation of DNA-templated transcription.multicellular organism development.DNA-templated transcription
C1	Zm00001eb349820	Known	chloroplast.multicellular organismal process.negative regulation of transcription by RNA polymerase II.zinc ion binding.nucleus.reproductive process.methyl-CpG binding.cytosine C-5 DNA demethylase activity.DNA methylation-dependent constitutive heterochromatin formation
C1	Zm00001eb228050	Known	binding.cotranslational protein targeting to membrane.membrane.endoplasmic reticulum membrane.biological regulation
C1	Zm00001eb434280	Known	cytoplasmic vesicle.post-translational protein modification.signal transduction.protein phosphorylation.multicellular organismal process.autophagosome.protein kinase activity.ATP binding
C1	Zm00001eb431000	Known	tRNA metabolic process.leaf morphogenesis.chloroplast RNA modification.Unknown.photosystem II assembly.cell differentiation.animal organ morphogenesis.thylakoid membrane organization.endonucleolytic cleavage of tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA).plastid transcription.chloroplast envelope.anatomical structure formation involved in morphogenesis.cobalt ion binding.chloroplast relocation.nucleotide binding.mitochondrion.positive regulation of DNA-templated transcription.mitochondrial mRNA modification.chloroplast stroma
C1	Zm00001eb378450	Zm00001eb392490.Zm00001eb338610.Zm00001eb137550.Zm00001eb128410.Zm00001eb085940	response to stress.establishment of protein localization.cellular macromolecule localization.protein localization.macromolecule localization.metabolic process.response to stimulus.cellular process.biological_process.cellular anatomical structure
C1	Zm00001eb438620	Zm00001eb270250.Zm00001eb343610.Zm00001eb148030.Zm00001eb289700.Zm00001eb356210.Zm00001eb230050.Zm00001eb264480.Zm00001eb072220	macromolecule metabolic process.primary metabolic process.metabolic process.cellular process.biological_process.molecular_function.protein metabolic process.proteolysis.protein modification process.transferase activity
C1	Zm00001eb411750	Zm00001eb364260.Zm00001eb085870.Zm00001eb003840.Zm00001eb273620.Zm00001eb111900.Zm00001eb431000.Zm00001eb148820	primary metabolic process.metabolic process.cellular process.biological_process.cellular_component.binding.molecular_function.nucleic acid binding.nucleobase-containing compound biosynthetic process.cellular anatomical structure
C1	Zm00001eb328950	Known	ribosomal large subunit assembly.RNA binding.translation.RNA methylation.cytosolic ribosome assembly.structural constituent of ribosome.rRNA processing.cytosolic large ribosomal subunit.nucleolus.assembly of large subunit precursor of preribosome
C1	Zm00001eb049780	Zm00001eb362830.Zm00001eb015170.Zm00001eb270250.Zm00001eb292530.Zm00001eb225700.Zm00001eb076010.Zm00001eb108960	protein modification process.catalytic activity.transferase activity.macromolecule modification.protein metabolic process.phosphorylation.cellular anatomical structure.kinase activity.cellular_component.molecular_function
C1	Zm00001eb290570	Known	primary metabolic process.DNA binding.nucleus.regulation of secondary cell wall biogenesis.cellular component organization.negative regulation of DNA-templated transcription.Unknown
C1	Zm00001eb213900		
C1	Zm00001eb368820	Known	plasmodesma.animal organ development.reproductive process.methionyl glutamyl tRNA synthetase complex.asexual reproduction.regulation of flower development.pyrimidine ribonucleotide biosynthetic process.tRNA aminoacylation for protein translation.protein deneddylation.Unknown.aminoacyl-tRNA ligase activity.aminoacyl-tRNA synthetase multienzyme complex.macropinocytosis.myxococcal fruiting body development.cytosol.sorocarp development.tRNA binding.reproductive fruiting body development.photomorphogenesis
C1	Zm00001eb274340	Known	transcription by RNA polymerase II.cytoplasm.regulation of transcription by RNA polymerase II.CCAAT-binding factor complex.protein heterodimerization activity.Unknown.negative regulation of macromolecule metabolic process.positive regulation of DNA-templated transcription.sequence-specific DNA binding.flower development
C1	Zm00001eb028740	Known	plasma membrane.monoatomic cation transmembrane transport.intracellular chemical homeostasis.transition metal ion transmembrane transporter activity.Golgi membrane.monoatomic cation homeostasis.phosphatidylinositol biosynthetic process.transition metal ion transport.EMC complex.early endosome membrane
C1	Zm00001eb196060	Known	post-translational protein modification.signal transduction.plasma membrane.protein phosphorylation.protein serine/threonine kinase activity
C1	Zm00001eb313540	Zm00001eb130810.Zm00001eb240430.Zm00001eb222330.Zm00001eb105680.Zm00001eb374560.Zm00001eb417890.Zm00001eb122260	RNA processing.primary metabolic process.cellular anatomical structure.nucleolus.metabolic process.cellular process.biological_process.cellular_component.ribosomal large subunit export from nucleus.ribonucleoprotein complex
C1	Zm00001eb389600	Known	cytoplasm.intracellular protein transport.nucleoplasm.Unknown.RNA binding.histone acetyltransferase activity.U5 snRNP.sno(s)RNA-containing ribonucleoprotein complex.mRNA splicing, via spliceosome.catalytic step 2 spliceosome.regulation of cellular process.viral nucleocapsid
C1	Zm00001eb085100	Zm00001eb161640.Zm00001eb142980.Zm00001eb112740.Zm00001eb143990.Zm00001eb364260	primary metabolic process.metabolic process.cellular process.biological_process.pyrimidine nucleotide biosynthetic process.pyrimidine nucleotide metabolic process.pyrimidine-containing compound biosynthetic process.cellular anatomical structure.cellular_component.molecular_function
C1	Zm00001eb101680	Known	cytosol.lignin biosynthetic process.small molecule biosynthetic process.amino acid metabolic process.nucleus.caffeoyl-CoA O-methyltransferase activity.Unknown.methylation.response to cadmium ion.coumarin biosynthetic process
C1	Zm00001eb362400	Known	spindle assembly.nuclear division.zinc ion binding.regulation of DNA replication.regulation of DNA-templated transcription.Unknown.pollen development.regulation of G2/M transition of mitotic cell cycle.chromosome organization.DNA endoreduplication.DNA-mediated transformation.DNA binding.mitotic M phase.Unknown.anaphase.metabolic process.histone H3K27 methyltransferase activity.anther dehiscence.cytokinesis by cell plate formation.chloroplast.membrane.nucleus
C1	Zm00001eb255990	Zm00001eb234030.Zm00001eb015910.Zm00001eb054650.Zm00001eb093320	nucleotide binding.nucleoside phosphate binding.heterocyclic compound binding.small molecule catabolic process.protein-containing complex organization.catabolic process.fatty acid catabolic process.monocarboxylic acid catabolic process.organic acid catabolic process.carboxylic acid catabolic process
C1	Zm00001eb283430	Zm00001eb370170.Zm00001eb123710.Zm00001eb133570.Zm00001eb137700.Zm00001eb003840.Zm00001eb422680.Zm00001eb413560.Zm00001eb431000	nucleobase-containing compound metabolic process.cellular anatomical structure.intracellular membrane-bounded organelle.membrane-bounded organelle.binding.cellular_component.molecular_function.cellular process.biological_process.intracellular organelle
C1	Zm00001eb337040	Zm00001eb328950.Zm00001eb399010.Zm00001eb232520.Zm00001eb300970.Zm00001eb202910.Zm00001eb196350.Zm00001eb209910.Zm00001eb318770	ribosomal subunit.translation.large ribosomal subunit.structural constituent of ribosome.ribonucleoprotein complex.structural molecule activity.cytosolic large ribosomal subunit.protein metabolic process.macromolecule metabolic process.nucleolus
C1	Zm00001eb336670	Zm00001eb219510.Zm00001eb220850.Zm00001eb065610.Zm00001eb105680.Zm00001eb266720.Zm00001eb064820.Zm00001eb180650.Zm00001eb134800	RNA metabolic process.nucleic acid metabolic process.primary metabolic process.nucleobase-containing compound metabolic process.metabolic process.cellular process.biological_process.cellular_component.macromolecule metabolic process.RNA modification
C1	Zm00001eb289730	Known	vesicle-mediated transport.D-xylose metabolic process.cytosol.plasma membrane.small GTPase-mediated signal transduction.methionine biosynthetic process.protein transport.GTP binding.GTPase activity.ethylene-activated signaling pathway.multicellular organismal process.short-chain fatty acid biosynthetic process.amine biosynthetic process.establishment of localization in cell.RNA splicing, via endonucleolytic cleavage and ligation.vacuolar membrane.Golgi membrane.cellular component organization
C1	Zm00001eb295080	Known	double-strand break repair via homologous recombination.dendrite morphogenesis.chromosome.regulation of DNA-templated transcription.trichome branching.SNAP receptor activity.DNA-templated transcription.cytoplasm.RCAF complex.DNA-mediated transformation.DNA-templated DNA replication.regulation of cell cycle.cell division.epidermal cell differentiation.regulation of cell size.anatomical structure formation involved in morphogenesis.mitotic cell size control checkpoint signaling.regulation of mRNA splicing, via spliceosome.membrane.nucleosome assembly.muscle organ development
C1	Zm00001eb338780	Zm00001eb276730.Zm00001eb034030.Zm00001eb374560.Zm00001eb378800.Zm00001eb169940.Zm00001eb065610	RNA metabolic process.primary metabolic process.nucleic acid metabolic process.metabolic process.cellular process.biological_process.nucleobase-containing compound metabolic process.nucleobase-containing compound biosynthetic process.cellular anatomical structure.cellular_component
C1	Zm00001eb226230	Known	developmental process.preribosome, large subunit precursor.regulation of execution phase of apoptosis.zinc ion binding.regulation of DNA-templated transcription.ribosomal large subunit biogenesis.positive regulation of apoptotic process.nucleolus.protein maturation.nucleic acid binding.Unknown.nucleic acid metabolic process.positive regulation of JNK cascade.cytosolic large ribosomal subunit.membrane.Golgi apparatus.intrinsic apoptotic signaling pathway in response to oxidative stress.positive regulation of kinase activity.DNA-binding transcription factor activity
C1	Zm00001eb404180		
C1	Zm00001eb197910	Known	protein metabolic process.plasma membrane.Unknown.regulation of biological process.manganese ion binding.membrane.gene expression.RNA metabolic process.nutrient reservoir activity
C1	Zm00001eb292540	Known	cytosol.nucleotide biosynthetic process.membrane.carnosine metabolic process.nucleus.cellular component organization.carnosine N-methyltransferase activity.methylation.macromolecule metabolic process.cellular response to stress
C1	Zm00001eb320590	Zm00001eb136630.Zm00001eb168910.Zm00001eb228050.Zm00001eb180670.Zm00001eb285570.Zm00001eb028940.Zm00001eb326230	establishment of localization.macromolecule localization.localization.cotranslational protein targeting to membrane.cellular localization.protein targeting to membrane.establishment of protein localization to membrane.localization within membrane.protein localization to membrane.cellular process
C1	Zm00001eb003570	Zm00001eb049250.Zm00001eb119770	
C1	Zm00001eb089060	Known	post-translational protein modification.miRNA processing.nucleotide binding.nucleic acid binding.spliceosomal complex.membrane.mRNA splicing, via spliceosome.positive regulation of DNA-templated transcription.siRNA processing.nuclear speck
C1	Zm00001eb059180	Known	mitochondrion.protein-containing complex.membrane.endoplasmic reticulum membrane.dolichol-phosphate-mannose synthase complex.dolichyl-phosphate beta-D-mannosyltransferase activity.protein O-linked mannosylation.photorespiration.extracellular region.GPI anchor biosynthetic process
C1	Zm00001eb314380	Zm00001eb054880.Zm00001eb166760.Zm00001eb009130.Zm00001eb418930.Zm00001eb113280	transferase activity
