Community	Unknown	Annotated	Functions
C16	Zm00001eb117640	Known	maltose metabolic process.response to stimulus.plastoglobule.pentose-phosphate shunt.starch biosynthetic process.aldose reductase (NADPH) activity.NADPH regeneration.pyridoxine 4-dehydrogenase (NADP+) activity.chloroplast thylakoid membrane.chloroplast envelope.pyridoxal biosynthetic process.glycoside biosynthetic process.glucosinolate biosynthetic process.glucose catabolic process.positive regulation of catalytic activity.pyridoxal 5'-phosphate salvage
C16	Zm00001eb121270	Known	response to oxidative stress.nucleus.leaf senescence.plasma membrane.Unknown.chlorophyll catabolic process.jasmonic acid mediated signaling pathway.cytoplasm.regulation of DNA-templated transcription.zinc ion binding.DNA-templated transcription.phosphatidylinositol biosynthetic process
C16	Zm00001eb288820	Known	protein-containing complex.ubiquitin ligase complex.acid-amino acid ligase activity.response to chitin.protein ubiquitination.response to carbohydrate.response to stress.metabolic process.ubiquitin-protein transferase activity
C16	Zm00001eb162210	Known	lipid metabolic process.lytic vacuole.membrane.proteolysis.protein storage vacuole.protein metabolic process.Unknown.cysteine-type endopeptidase activity
C16	Zm00001eb213570	Known	Unknown.regulation of hydrogen peroxide metabolic process.regulation of response to biotic stimulus.chloroplast stroma.chloroplast thylakoid membrane.defense response to fungus.defense response to bacterium.isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway.negative regulation of defense response.post-embryonic development.detection of biotic stimulus.protein targeting to membrane.unsaturated fatty acid biosynthetic process.regulation of plant-type hypersensitive response.Unknown.salicylic acid biosynthetic process.systemic acquired resistance, salicylic acid mediated signaling pathway.reductive pentose-phosphate cycle.response to cold.secondary metabolic process.photosynthesis, light reaction.MAPK cascade.vitamin metabolic process.jasmonic acid mediated signaling pathway.glycine catabolic process.Unknown.glucose catabolic process.ribose-5-phosphate isomerase activity.indoleacetic acid biosynthetic process.mRNA modification.chloroplast envelope.NADPH regeneration.lipoate metabolic process.response to carbohydrate.pentose metabolic process.pentose-phosphate shunt, non-oxidative branch.jasmonic acid biosynthetic process.response to chitin.cysteine biosynthetic process.L-tryptophan catabolic process
C16	Zm00001eb286540	Zm00001eb036920.Zm00001eb328710.Zm00001eb373490	
C16	Zm00001eb316440	Known	response to wounding.positive regulation of response to stimulus.inflammatory response.immune response.reactive oxygen species biosynthetic process.extracellular space.regulation of immune system process.multicellular organismal process.defense response to bacterium.plasma membrane.vacuolar membrane.lipid binding.localization.regulation of gene expression.positive regulation of cellular process.Unknown
C16	Zm00001eb227800	Known	gibberellic acid mediated signaling pathway.auxin biosynthetic process.DNA binding.nucleus.pattern specification process.gynoecium development.flower morphogenesis.post-embryonic animal morphogenesis.metal ion binding.negative regulation of gibberellic acid mediated signaling pathway.cellular component organization.DNA-templated transcription.protein heterodimerization activity.DNA-binding transcription factor activity.auxin-activated signaling pathway
C16	Zm00001eb386320	Known	regulation of macromolecule metabolic process.Unknown.DNA-templated transcription.membrane
C16	Zm00001eb403640	Known	ketone metabolic process.indoleacetic acid biosynthetic process.response to endoplasmic reticulum stress.chloroplast envelope.L-tryptophan biosynthetic process.modified amino acid biosynthetic process.defense response to bacterium.dicarboxylic acid metabolic process.systemic acquired resistance.modified amino acid metabolic process.cytosol.chloroplast stroma.L-tryptophan catabolic process.anthranilate phosphoribosyltransferase activity.binding
C16	Zm00001eb420300	Known	Unknown.Unknown.protein-disulfide reductase activity.electron transfer activity.response to stress.cell redox homeostasis.Unknown.binding
C16	Zm00001eb047920	Known	ribosome biogenesis.mitochondrion.chloroplast.GTP binding.GTPase activity.primary metabolic process.biological regulation.Unknown
C16	Zm00001eb406140	Zm00001eb406130.Zm00001eb146130.Zm00001eb152670.Zm00001eb008140.Zm00001eb077770.Zm00001eb177190.Zm00001eb299510	catalytic activity.binding.cellular process.biological_process.cellular_component.molecular_function.reproductive process.membrane.hydrolase activity.catalytic activity, acting on a protein
C16	Zm00001eb412130	Zm00001eb267090.Zm00001eb287070.Zm00001eb422640.Zm00001eb410220.Zm00001eb099530.Zm00001eb052940	catalytic activity.cellular process.biological_process.cellular anatomical structure.cellular_component.catalytic activity, acting on a protein.molecular_function.membrane-bounded organelle.organelle.transferase activity
C16	Zm00001eb353520	Known	cell growth.cell division.molecular transducer activity.cytokinin-activated signaling pathway.nucleus.histidine phosphotransfer kinase activity.regulation of cytokinin-activated signaling pathway.protein histidine kinase binding.cytosol.phosphorelay signal transduction system.embryo sac development.phosphorylation
C16	Zm00001eb096960	Known	Unknown.chloroplast thylakoid membrane.membrane.cellular process.ferredoxin-NADP+ reductase activity.binding.defense response.chloroplast stroma.Unknown.response to bacterium
C16	Zm00001eb272360	Zm00001eb357050.Zm00001eb349250	
C16	Zm00001eb426890	Known	Unknown.membrane.flavin adenine dinucleotide binding.extracellular space.catabolic process.UDP-N-acetylmuramate dehydrogenase activity.cytokinin metabolic process.cytokinin dehydrogenase activity
C16	Zm00001eb193190	Known	telomere maintenance via telomere lengthening.positive regulation of DNA-templated transcription.DNA binding.G1/S transition of mitotic cell cycle.vegetative to reproductive phase transition of meristem.chromatin.sugar mediated signaling pathway.DNA replication factor A complex.anatomical structure formation involved in morphogenesis.mitotic S phase.post-translational protein modification.positive regulation of cell population proliferation.regulation of flower development.embryo development ending in seed dormancy.DNA recombinase assembly.pyrimidine ribonucleotide biosynthetic process.response to gamma radiation.Unknown.male germ cell nucleus.homeostasis of number of cells within a tissue.cytoplasm.male meiosis I.transcription-coupled nucleotide-excision repair.seed dormancy process.telomere maintenance via semi-conservative replication.response to freezing.photomorphogenesis.DNA strand elongation involved in DNA replication.protein ubiquitination.lipid storage.telomere maintenance in response to DNA damage.male gamete generation.in utero embryonic development.meiotic DNA double-strand break formation.regulation of telomere maintenance.metal ion binding.telomere maintenance via recombination.embryo sac egg cell differentiation.cell cycle checkpoint signaling.actin cytoskeleton.PML body.somatic cell DNA recombination.condensed nuclear chromosome.chiasma assembly.pollen development.meristem structural organization.regulation of cell cycle.DNA catabolic process.hemopoiesis.meiotic M phase.seed germination.nucleotide-excision repair, DNA gap filling.sister chromatid cohesion
C16	Zm00001eb273120	Known	embryo development.cell differentiation.response to cytokinin.nucleus.animal organ development.anatomical structure morphogenesis.regulation of DNA-templated transcription.positive regulation of biological process.metabolic process.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C16	Zm00001eb316220	Known	response to stimulus.primary metabolic process.calcium ion binding.catalytic activity.membrane.biological regulation.Unknown
C16	Zm00001eb257940	Zm00001eb143310.Zm00001eb149430.Zm00001eb296680.Zm00001eb362480.Zm00001eb359580.Zm00001eb086410.Zm00001eb169010	cellular process.biological_process.intracellular membrane-bounded organelle.membrane-bounded organelle.intracellular organelle.organelle.molecular_function.binding.primary metabolic process
C16	Zm00001eb393500	Known	response to wounding.response to karrikin.methyl salicylate esterase activity.methyl jasmonate esterase activity.proline transport.nucleus.photomorphogenesis.cytosol.methyl indole-3-acetate esterase activity.retinyl-palmitate esterase activity.secondary shoot formation.coumarin biosynthetic process.strigolactone biosynthetic process
C16	Zm00001eb051780	Zm00001eb169990.Zm00001eb292620.Zm00001eb024550	
C16	Zm00001eb088020	Zm00001eb383680.Zm00001eb381550.Zm00001eb106240.Zm00001eb131840.Zm00001eb010770	
C16	Zm00001eb127000	Known	regulation of receptor recycling.protein transport.macromolecule metabolic process.primary metabolic process.nucleus.catabolic process.lysosome organization.endosome membrane.cytosol.endosome to lysosome transport.Unknown.membrane organization
C16	Zm00001eb406350	Known	transition metal ion binding.membrane.plasmodesma.transition metal ion transport.cytoplasm.Unknown.cell wall
C16	Zm00001eb082290	Zm00001eb220390.Zm00001eb180080.Zm00001eb087750.Zm00001eb087570.Zm00001eb009250.Zm00001eb362480.Zm00001eb127870	primary metabolic process.metabolic process.cellular process.biological_process.molecular_function.ion binding.binding.small molecule binding.hydrocarbon biosynthetic process
C16	Zm00001eb291660	Zm00001eb293480.Zm00001eb126080.Zm00001eb303010.Zm00001eb039840.Zm00001eb270090	monosaccharide metabolic process.small molecule metabolic process.carbohydrate metabolic process.developmental process.glucose catabolic process.hexose catabolic process.monosaccharide catabolic process.glucose metabolic process.hexose metabolic process.intracellular membrane-bounded organelle
C16	Zm00001eb320750	Known	positive regulation of DNA-templated transcription.nuclear migration along microfilament.plastid transcription.chloroplast.plasma membrane.intracellular transport.response to blue light.Unknown.actin cytoskeleton organization.metabolic process.eukaryotic 48S preinitiation complex.cytosol.response to osmotic stress.reproductive process.Unknown.transcription corepressor activity.Unknown.membrane.chloroplast avoidance movement.rRNA processing.nucleus.eukaryotic 43S preinitiation complex.thylakoid membrane organization.regulation of seed germination.binding.regulation of abscisic acid-activated signaling pathway.abscisic acid homeostasis.neuron projection morphogenesis.photosystem II assembly.metabolic process.growth
C16	Zm00001eb111560	Known	nucleus.endoplasmic reticulum unfolded protein response.protein dimerization activity.response to xenobiotic stimulus.ER-nucleus signaling pathway.regulation of DNA-templated transcription.DNA-templated transcription.DNA-binding transcription factor activity.sequence-specific DNA binding
C16	Zm00001eb388190	Known	magnesium ion binding.nucleoside metabolic process.chloroplast.heme biosynthetic process.ribose phosphate diphosphokinase activity.ribonucleoside monophosphate biosynthetic process.nucleotide binding.small molecule biosynthetic process.nucleotide biosynthetic process.phosphorylation.protein glycosylation.kinase activity.carbohydrate metabolic process
C16	Zm00001eb036320	Zm00001eb172120.Zm00001eb270090.Zm00001eb369390.Zm00001eb131900.Zm00001eb305670.Zm00001eb233090.Zm00001eb052130.Zm00001eb349250	small molecule metabolic process.cellular process.biological_process.cellular anatomical structure.cellular_component.molecular_function.catalytic activity.primary metabolic process.oxidoreductase complex.metabolic process
C16	Zm00001eb293320	Known	vegetative to reproductive phase transition of meristem.meristem initiation.trichome branching.epidermal cell differentiation.cell adhesion.plasma membrane.DNA repair.protein desumoylation.DNA clamp loader activity.cell cycle process.hydrogen peroxide biosynthetic process.DNA polymerase III complex.cell growth.cell wall organization.animal organ formation.floral organ formation.nucleus.root hair cell differentiation.DNA-directed DNA polymerase activity.regulation of cell differentiation.actin nucleation.DNA biosynthetic process.regionalization.ATP binding.regulation of chromosome organization.DNA-templated DNA replication.DNA replication factor C complex.Unknown.metabolic process.developmental growth
