name	full_name	type	species	synonyms
pub69	plant U-box type E3 ubiquitin ligase69	Gene	Zea mays ssp. mays	{"ZmPUB17","ZmPUB69"}
pub70	plant U-box type E3 ubiquitin ligase70	Gene	Zea mays ssp. mays	{"ZmPUB6","ZmPUB70"}
pub73	plant U-box type E3 ubiquitin ligase73	Gene	Zea mays ssp. mays	{"ZmPUB15","ZmPUB73"}
pub74	plant U-box type E3 ubiquitin ligase74	Gene	Zea mays ssp. mays	{"ZmPUB74"}
pub76	plant U-box type E3 ubiquitin ligase76	Gene	Zea mays ssp. mays	{"ZmPUB65","ZmPUB76"}
pub80	plant U-box type E3 ubiquitin ligase80	Gene	Zea mays ssp. mays	{"Zm00001d028294","ZmPUB1","ZmPUB80","ZmTUD1"}
pub81	plant U-box type E3 ubiquitin ligase81	Gene	Zea mays ssp. mays	{"ZmPUB32","ZmPUB81"}
pub82	plant U-box type E3 ubiquitin ligase82	Gene	Zea mays ssp. mays	{"ZmPUB61","ZmPUB82"}
pub83	plant U-box type E3 ubiquitin ligase83	Gene	Zea mays ssp. mays	{"ZmPUB63","ZmPUB83"}
pub85	plant U-box type E3 ubiquitin ligase85	Gene	Zea mays ssp. mays	{"ZmPUB10","ZmPUB85"}
pub86	plant U-box type E3 ubiquitin ligase86	Gene	Zea mays ssp. mays	{"ZmPUB44"}
pub87	plant U-box type E3 ubiquitin ligase87	Gene	Zea mays ssp. mays	{"ZmPUB60"}
pum1	pumilio1	Gene	Zea mays ssp. mays	{"ZmPum1"}
pum10	pumilio10	Gene	Zea mays ssp. mays	{"GRMZM2G049623","ZmPum10"}
pum11	pumilio11	Gene	Zea mays ssp. mays	{"Zm00001d018496","ZmPum11"}
pum12	pumilio12	Gene	Zea mays ssp. mays	{"ZmPum12"}
pum13	pumilio13	Gene	Zea mays ssp. mays	{"GRMZM2G704349","ZmPum13"}
pum14	pumilio14	Gene	Zea mays ssp. mays	{"ZmPum14"}
pum15	pumilio15	Gene	Zea mays ssp. mays	{"ZmPum15"}
pum16	pumilio16	Gene	Zea mays ssp. mays	{"ZmPum16"}
pum17	pumilio17	Gene	Zea mays ssp. mays	{"ZmPum17"}
pum18	pumilio18	Gene	Zea mays ssp. mays	{"ZmPum18"}
pum19	pumilio19	Gene	Zea mays ssp. mays	{"ZmPum19"}
pum2	pumilio2	Gene	Zea mays ssp. mays	{"ZmPum2"}
pum3	pumilio3	Gene	Zea mays ssp. mays	{"ZmPum3"}
pum4	pumilio4	Gene	Zea mays ssp. mays	{"ZmPum4"}
pum5	pumilio5	Gene	Zea mays ssp. mays	{"ZmPum5"}
pum6	pumilio6	Gene	Zea mays ssp. mays	{"ZmPum6"}
pum7	pumilio7	Gene	Zea mays ssp. mays	{"ZmPum7"}
pum8	pumilio8	Gene	Zea mays ssp. mays	{"ZmPum8"}
pum9	pumilio9	Gene	Zea mays ssp. mays	{"ZmPum9"}
pup1	purine permease1	Gene	Zea mays ssp. mays	{"ZmPUP1-L1"}
pup10	purine permease10	Gene	Zea mays ssp. mays	{"ZmPUP10"}
pup11	purine permease11	Gene	Zea mays ssp. mays	{"ZmPUP11"}
pup12	purine permease12	Gene	Zea mays ssp. mays	{"ZmPUP12"}
pup13	purine permease13	Gene	Zea mays ssp. mays	{"ZmPUP13"}
pup14	purine permease14	Gene	Zea mays ssp. mays	{"ZmPUP1-L2"}
pup15	purine permease15	Gene	Zea mays ssp. mays	{"ZmPUP1-L3"}
pup16	purine permease146	Gene	Zea mays ssp. mays	{"ZmPUP3-L1"}
pup17	purine permease17	Gene	Zea mays ssp. mays	{"ZmPUP3-L2"}
pup2	purine permease2	Gene	Zea mays ssp. mays	{"ZmPUP2"}
pup3	purine permease3	Gene	Zea mays ssp. mays	{"ZmPUP3-L1"}
pup4	purine permease4	Gene	Zea mays ssp. mays	{"ZmPUP4"}
pup5	purine permease5	Gene	Zea mays ssp. mays	{"ZmPUP5"}
pup6	purine permease6	Gene	Zea mays ssp. mays	{"ZmPUP6"}
pup7	purine permease7	Gene	Zea mays ssp. mays	{"ZmPUP7"}
pup8	purine permease8	Gene	Zea mays ssp. mays	{"ZmPUP8"}
pup9	purine permease9	Gene	Zea mays ssp. mays	{"ZmPUP6"}
pus1	tRNA pseudouridine synthase B4	Gene	Zea mays ssp. mays	{"ZmPUS10"}
px13	peroxidase 13	Gene	Zea mays ssp. mays	{"ZmPRX37","ZmPRX55"}
px14	peroxidase14	Gene	Zea mays ssp. mays	{"anionic peroxidase (Zmap)","ZmAP1","ZmPRX16","ZmPrx24","ZmPRX25"}
px15	peroxidase15	Gene	Zea mays ssp. mays	{"ZmPRX19","ZmPRX23","ZmPrx81"}
px16	peroxidase16	Gene	Zea mays ssp. mays	{"ZmPRX60","ZmPrx70","ZmPRX75"}
px17	peroxidase17	Gene	Zea mays ssp. mays	{"ZmPRX1"}
px18	peroxidase18	Gene	Zea mays ssp. mays	{"ZmPRX18","ZmPRX24","ZmPrx85"}
px19	peroxidase19	Gene	Zea mays ssp. mays	{"ZmPRm6b","ZmPRX30","ZmPRX37","ZmPRX64"}
px20	peroxidase20	Gene	Zea mays ssp. mays	{"ZmPOD27","ZmPRX14"}
px21	peroxidase21	Gene	Zea mays ssp. mays	{"ZmPRX109","ZmPrx64","ZmPRX87"}
px22	peroxidase22	Gene	Zea mays ssp. mays	{"ZmERF1B","ZmPER1","ZmPRX50"}
px24	peroxidase24	Gene	Zea mays ssp. mays	{"ZmPRX67","ZmPRX89"}
px25	peroxidase25	Gene	Zea mays ssp. mays	{"ZmPOD45","ZmPRX66","ZmPRX93"}
px26	peroxidase26	Gene	Zea mays ssp. mays	{"ZmPOD42","ZmPRX62","ZmPRX78"}
px27	peroxidase27	Gene	Zea mays ssp. mays	{"ZmPOD","ZmPRX85"}
px3	peroxidase3	Gene	Zea mays ssp. mays	{"ZmPOD3","ZmPRX61"}
px5	peroxidase 5	Gene	Zea mays ssp. mays	{"ZmPOD5","ZmPRX47"}
px64	peroxidase64	Gene	Zea mays ssp. mays	{"ZmPRX65"}
pyg7	pale yellowgreen7	Gene	Zea mays ssp. mays	{"ZmPAL17"}
pyl10	pyrabactin resistance-like protein10	Gene	Zea mays ssp. mays	{"ZmPYL10"}
pyl13	pyrabactin resistance-like protein13	Gene	Zea mays ssp. mays	{"ZmPYL11"}
pyl14	pyrabactin resistance-like protein14	Gene	Zea mays ssp. mays	{"ZmPYL10"}
pyl2	pyrabactin resistance-like2	Gene	Zea mays ssp. mays	{"ZmPYL13"}
pyl3	pyrabactin resistance-like protein3	Gene	Zea mays ssp. mays	{"ZmPYL2"}
pyl7	pyrabactin resistance-like protein7	Gene	Zea mays ssp. mays	{"Zmpyl7"}
pyl8	pyrabactin resistance-like protein8	Gene	Zea mays ssp. mays	{"ZmPYL9"}
pza00381	 	Gene	Zea mays ssp. mays	{"ZmRRP6L2"}
pza00752	 	Gene	Zea mays ssp. mays	{"ZmSWI3_2"}
pza00933	 	Gene	Zea mays ssp. mays	{"ZmSERK4"}
pza01360	 	Gene	Zea mays ssp. mays	{"ZmSCYL2"}
pza01875	 	Gene	Zea mays ssp. mays	{"ZmELF3.2"}
pza02421	 	Gene	Zea mays ssp. mays	{"Zm AHL10"}
pza03240	 	Gene	Zea mays ssp. mays	{"ProDHZm","ZmProDH","ZmPRODH2a"}
pza03317	 	Gene	Zea mays ssp. mays	{"ZmLRT"}
pza03529	 	Gene	Zea mays ssp. mays	{"ZmHSP90 class A"}
pza03531	 	Gene	Zea mays ssp. mays	{"ZmHSP90 class B"}
pzb01111	 	Gene	Zea mays ssp. mays	{"ZmAGC1.3","ZmG11A"}
Q08275	 	Gene	Zea mays ssp. mays	{"ZmHSP17B","ZmSmallHSP class B"}
Q84TL7	 	Gene	Zea mays ssp. mays	{"cl2-1; zmCL2-1"}
qczm1	QTL response to Cercospora zeae-maydis 1	QTL	Zea mays ssp. mays	{"qczm1","QTL response to Cercospora zeae-maydis 1"}
qczm10	QTL response to Cercospora zeae-maydis 10	QTL	Zea mays ssp. mays	{"qczm10","QTL response to Cercospora zeae-maydis 10"}
qczm11	QTL response to Cercospora zeae-maydis 11	QTL	Zea mays ssp. mays	{"qczm11","QTL response to Cercospora zeae-maydis 11"}
qczm12	QTL response to Cercospora zeae-maydis 12	QTL	Zea mays ssp. mays	{"qczm12","QTL response to Cercospora zeae-maydis 12"}
qczm13	QTL response to Cercospora zeae-maydis 13	QTL	Zea mays ssp. mays	{"qczm13","QTL response to Cercospora zeae-maydis 13"}
qczm14	QTL response to Cercospora zeae-maydis 14	QTL	Zea mays ssp. mays	{"qczm14","QTL response to Cercospora zeae-maydis 14"}
qczm15	QTL response to Cercospora zeae-maydis 15	QTL	Zea mays ssp. mays	{"qczm15","QTL response to Cercospora zeae-maydis 15"}
qczm16	QTL response to Cercospora zeae-maydis 16	QTL	Zea mays ssp. mays	{"qczm16","QTL response to Cercospora zeae-maydis 16"}
qczm17	QTL response to Cercospora zeae-maydis 1	QTL	Zea mays ssp. mays	{"qczm17","QTL response to Cercospora zeae-maydis 1"}
qczm18	QTL response to Cercospora zeae-maydis 18	QTL	Zea mays ssp. mays	{"qczm18","QTL response to Cercospora zeae-maydis 18"}
qczm19	QTL response to Cercospora zeae-maydis 19	QTL	Zea mays ssp. mays	{"qczm19","QTL response to Cercospora zeae-maydis 19"}
qczm2	QTL response to Cercospora zeae-maydis 2	QTL	Zea mays ssp. mays	{"qczm2","QTL response to Cercospora zeae-maydis 2"}
qczm20	QTL response to Cercospora zeae-maydis 20	QTL	Zea mays ssp. mays	{"qczm20","QTL response to Cercospora zeae-maydis 20"}
qczm21	QTL response to Cercospora zeae-maydis 21	QTL	Zea mays ssp. mays	{"qczm21","QTL response to Cercospora zeae-maydis 21"}
qczm22	QTL response to Cercospora zeae-maydis 22	QTL	Zea mays ssp. mays	{"qczm22","QTL response to Cercospora zeae-maydis 22"}
qczm23	QTL response to Cercospora zeae-maydis 23	QTL	Zea mays ssp. mays	{"qczm23","QTL response to Cercospora zeae-maydis 23"}
qczm24	QTL response to Cercospora zeae-maydis 24	QTL	Zea mays ssp. mays	{"qczm24","QTL response to Cercospora zeae-maydis 24"}
qczm25	QTL response to Cercospora zeae-maydis 25	QTL	Zea mays ssp. mays	{"qczm25","QTL response to Cercospora zeae-maydis 25"}
qczm26	QTL response to Cercospora zeae-maydis 26	QTL	Zea mays ssp. mays	{"qczm26","QTL response to Cercospora zeae-maydis 26"}
qczm27	QTL response to Cercospora zeae-maydis 27	QTL	Zea mays ssp. mays	{"qczm27","QTL response to Cercospora zeae-maydis 27"}
qczm28	QTL response to Cercospora zeae-maydis 28	QTL	Zea mays ssp. mays	{"qczm28","QTL response to Cercospora zeae-maydis 28"}
qczm29	QTL response to Cercospora zeae-maydis 29	QTL	Zea mays ssp. mays	{"qczm29","QTL response to Cercospora zeae-maydis 29"}
qczm3	QTL response to Cercospora zeae-maydis 3	QTL	Zea mays ssp. mays	{"qczm3","QTL response to Cercospora zeae-maydis 3"}
qczm30	QTL response to Cercospora zeae-maydis 30	QTL	Zea mays ssp. mays	{"qczm30","QTL response to Cercospora zeae-maydis 30"}
qczm31	QTL response to Cercospora zeae-maydis 31	QTL	Zea mays ssp. mays	{"qczm31","QTL response to Cercospora zeae-maydis 31"}
qczm4	QTL response to Cercospora zeae-maydis 4	QTL	Zea mays ssp. mays	{"qczm4","QTL response to Cercospora zeae-maydis 4"}
qczm5	QTL response to Cercospora zeae-maydis 5	QTL	Zea mays ssp. mays	{"qczm5","QTL response to Cercospora zeae-maydis 5"}
qczm6	QTL response to Cercospora zeae-maydis 6	QTL	Zea mays ssp. mays	{"qczm6","QTL response to Cercospora zeae-maydis 6"}
qczm7	QTL response to Cercospora zeae-maydis 7	QTL	Zea mays ssp. mays	{"qczm7","QTL response to Cercospora zeae-maydis 7"}
qczm8	QTL response to Cercospora zeae-maydis 8	QTL	Zea mays ssp. mays	{"qczm8","QTL response to Cercospora zeae-maydis 8"}
qczm9	QTL response to Cercospora zeae-maydis 9	QTL	Zea mays ssp. mays	{"qczm9","QTL response to Cercospora zeae-maydis 9"}
qk1	quekou1	Gene	Zea mays ssp. mays	{"ZmMTP4","ZmMTP7"}
qor1	quinone oxidoreductase1	Gene	Zea mays ssp. mays	{"P53 inducible gene 3 (PIG3) homolog; ZmQOR1"}
qsox1	thiol oxidoreductase1	Gene	Zea mays ssp. mays	{"ZmQSOXL1"}
r1	colored1	Gene	Zea mays ssp. mays	{"ZmbHLH1"}
ra1	ramosa1	Gene	Zea mays ssp. mays	{"ZmC2H2-101"}
ra2	ramosa2	Gene	Zea mays ssp. mays	{"ZmIg1-4","ZmLBD16","ZmLBD18"}
ra3	ramosa3	Gene	Zea mays ssp. mays	{"ZmTPP10(RA3)"}
rab28	abscisic acid-responsive28	Gene	Zea mays ssp. mays	{"ZmLEA27"}
rab30	responsive to abscisic acid30	Gene	Zea mays ssp. mays	{"ZmLEA1"}
rack2	receptor for activated C kinase2	Gene	Zea mays ssp. mays	{"ZmRACK1"}
rad51a	recombination protein51 gene a	Gene	Zea mays ssp. mays	{"ZmRad51a"}
rafs1	raffinose synthase1	Gene	Zea mays ssp. mays	{"ZmRAFS","ZmRS"}
rafs2	raffinose synthase2	Gene	Zea mays ssp. mays	{"ZmRS2"}
rafs3	raffinose synthase3	Gene	Zea mays ssp. mays	{"ZmRS5"}
ralf1	rapid alkalinization factor1	Gene	Zea mays ssp. mays	{"ZmRALF1"}
ralf10	rapid alkalinization factor10	Gene	Zea mays ssp. mays	{"ZmRALF10"}
ralf11	rapid alkalinization factor11	Gene	Zea mays ssp. mays	{"ZmRALF11","ZmRALF1, ZmRALF20"}
ralf12	rapid alkalinization factor12	Gene	Zea mays ssp. mays	{"ZmRALF12","ZmRALF8"}
ralf13	rapid alkalinization factor13	Gene	Zea mays ssp. mays	{"ZmRALF13","ZmRALF14"}
ralf14	rapid alkalinization factor14	Gene	Zea mays ssp. mays	{"ZmRALF14","ZmRALF6"}
ralf15	rapid alkalinization factor15	Gene	Zea mays ssp. mays	{"ZmRALF11","ZmRALF15"}
ralf16	rapid alkalinization factor16	Gene	Zea mays ssp. mays	{"ZmRALF16","ZmRALF19"}
ralf17	rapid alkalinization factor17	Gene	Zea mays ssp. mays	{"ZmRALF17","ZmRALF7"}
ralf18	rapid alkalinization factor18	Gene	Zea mays ssp. mays	{"ZmRALF18"}
ralf19	rapid alkalinization factor19	Gene	Zea mays ssp. mays	{"ZmRALF17","ZmRALF19"}
ralf2	rapid alkalinization factor2	Gene	Zea mays ssp. mays	{"ZmRALF18","ZmRALF2"}
ralf20	rapid alkalinization factor20	Gene	Zea mays ssp. mays	{"ZmRALF20","ZmRALF9"}
ralf21	rapid alkalinization factor21	Gene	Zea mays ssp. mays	{"ZmRALF12","ZmRALF21"}
ralf22	rapid alkalinization factor22	Gene	Zea mays ssp. mays	{"ZmRALF2","ZmRALF22"}
ralf23	rapid alkalinization factor23	Gene	Zea mays ssp. mays	{"ZmRALF23"}
ralf24	rapid alkalinization factor24	Gene	Zea mays ssp. mays	{"ZmRALF3","ZmRALF33"}
ralf25	rapid alkalinization factor25	Gene	Zea mays ssp. mays	{"ZmRALF5"}
ralf3	rapid alkalinization factor3	Gene	Zea mays ssp. mays	{"ZmRALF3","ZmRALF4"}
ralf4	rapid alkalinization factor4	Gene	Zea mays ssp. mays	{"ZmRALF4"}
ralf5	rapid alkalinization factor5	Gene	Zea mays ssp. mays	{"ZmRALF5"}
ralf6	rapid alkalinization factor6	Gene	Zea mays ssp. mays	{"ZmRALF6"}
ralf7	rapid alkalinization factor7	Gene	Zea mays ssp. mays	{"ZmRALF13","ZmRALF7"}
ralf8	rapid alkalinization factor8	Gene	Zea mays ssp. mays	{"ZmRALF15","ZmRALF8"}
ralf9	rapid alkalinization factor9	Gene	Zea mays ssp. mays	{"ZmRALF16","ZmRALF9"}
rap2	rap2.7 orthologue	Gene	Zea mays ssp. mays	{"ZmEREB110","ZmRap2.7"}
ras1	ras related protein1	Gene	Zea mays ssp. mays	{"Zm-Rab2-A","ZmRab2-A","ZmRab2A1"}
ras11A1	ras related protein11A1	Gene	Zea mays ssp. mays	{"ZmRab11A1"}
ras11B2	ras-related protein11B2	Gene	Zea mays ssp. mays	{"ZmRab11B2"}
ras11C3	ras-related protein11C3	Gene	Zea mays ssp. mays	{"ZmRab11C3"}
ras11D1	ras-related protein11D1	Gene	Zea mays ssp. mays	{"ZmRab11D1","ZmRab11D2"}
ras11E1	ras-related protein11E1	Gene	Zea mays ssp. mays	{"ZmRab11E1"}
ras11E2	ras-related protein11E2	Gene	Zea mays ssp. mays	{"ZmRab11E2"}
ras11E3	ras-related protein11E3	Gene	Zea mays ssp. mays	{"ZmRab11E3"}
ras11G1	ras-related protein11G1	Gene	Zea mays ssp. mays	{"ZmRab11G1"}
ras18A1	ras-related protein18A1	Gene	Zea mays ssp. mays	{"ZmNAC90","ZmRab18A1"}
ras18B1	ras related protein11B1	Gene	Zea mays ssp. mays	{"ZmRab18B1"}
ras2	Ras-related protein2	Gene	Zea mays ssp. mays	{"Zm-Rab2-B","ZmRab2-B"}
ras7B1	ras-related protein7B1	Gene	Zea mays ssp. mays	{"ZmRab7B1"}
ras7B2	ras-related protein7B2	Gene	Zea mays ssp. mays	{"ZmRab7B2"}
ras8A1	ras-related protein8A1	Gene	Zea mays ssp. mays	{"ZmRab8A1"}
ras8A2	ras-related protein8A2	Gene	Zea mays ssp. mays	{"ZmRab8A2"}
ras8B1	ras related protein8B1	Gene	Zea mays ssp. mays	{"ZmRab8B1 "}
ras8C1	ras related protein8C1	Gene	Zea mays ssp. mays	{"ZmRab8C1"}
rbap1	WD-repeat protein RBAP1	Gene	Zea mays ssp. mays	{"ZmRbAp1","ZmRbAp3"}
rbap2	WD-repeat protein RBAP2	Gene	Zea mays ssp. mays	{"ZmRBAP1","ZmRbap2"}
rbcL (cp)	ribulose-1-5-bisphosphate carboxylase-large subunit	Gene	Zea mays ssp. mays	{"ZmrbcL"}
rboh1	respiratory burst oxidase1	Gene	Zea mays ssp. mays	{"ZmRBOH12","ZmrbohA","ZmRBOHE","ZmRTH5"}
rboh10	respiratory burst oxidase10	Gene	Zea mays ssp. mays	{"ZmRBOH10","ZmRBOHB1","ZmRbohM"}
rboh11	respiratory burst oxidase11	Gene	Zea mays ssp. mays	{"ZmRBOH1","ZmRBOHI1","ZmRbohJ"}
rboh12	respiratory burst oxidase12	Gene	Zea mays ssp. mays	{"ZmRBOH3","ZmRbohG","ZmRBOHI3"}
rboh13	respiratory burst oxidase13	Gene	Zea mays ssp. mays	{"ZmRBOH4","ZmRBOHB2","ZmRbohI"}
rboh14	respiratory burst oxidase14	Gene	Zea mays ssp. mays	{"ZmRBOH14"}
rboh15	respiratory burst oxidase15	Gene	Zea mays ssp. mays	{"ZmRBOH6","ZmRBOHG","ZmRbohN"}
rboh2	respiratory burst oxidase2	Gene	Zea mays ssp. mays	{"ZmRBOH13","ZmRBOHA","ZmrbohB"}
rboh3	respiratory burst oxidase3	Gene	Zea mays ssp. mays	{"ZmRBOH9","ZmRBOHC","ZmRBOHD"}
rboh4	respiratory burst oxidase4	Gene	Zea mays ssp. mays	{"ZmRBOH15","ZmRBOH4","ZmrbohD","ZmRBOHI4"}
rboh5	respiratory burst oxidase5	Gene	Zea mays ssp. mays	{"ZmRBOH5","ZmRBOHD2","ZmRbohH"}
rboh6	respiratory burst oxidase6	Gene	Zea mays ssp. mays	{"ZmRBOH11","ZmRBOHD1","ZmRbohL"}
rboh7	respiratory burst oxidase7	Gene	Zea mays ssp. mays	{"GRMZM2G300965","ZmRBOH7","ZmRbohD","ZmRbohF","ZmRBOHH"}
rboh8	respiratory burst oxidase8	Gene	Zea mays ssp. mays	{"Zm00001d032079","ZmRBOH8","ZmRbohE","ZmRBOHF"}
rboh9	respiratory burst oxidase9	Gene	Zea mays ssp. mays	{"ZmRBOH2","ZmRBOHI2","ZmRbohK"}
rc109	root cap109	Gene	Zea mays ssp. mays	{"Zm109"}
rca1	RUBISCO activase1	Gene	Zea mays ssp. mays	{"Zm__RCA_1","ZmRCA2","ZmRCAβ"}
rca3	RUBISCO activase3	Gene	Zea mays ssp. mays	{"ZmRCA1","ZmRCAα"}
rcc1	regulator of chromosome condensation1	Gene	Zea mays ssp. mays	{"ZmRCP9/ZmRCC1-1"}
rcc10	regulator of chromosome condensation10	Gene	Zea mays ssp. mays	{"ZmRCP10"}
rcc11	regulator of chromosome condensation11	Gene	Zea mays ssp. mays	{"ZmRCP11"}
rcc12	regulator of chromosome condensation12	Gene	Zea mays ssp. mays	{"ZmRCP12"}
rcc13	regulator of chromosome condensation13	Gene	Zea mays ssp. mays	{"ZmRCP1"}
rcc14	regulator of chromosome condensation14	Gene	Zea mays ssp. mays	{"ZmRCP14"}
rcc15	regulator of chromosome condensation15	Gene	Zea mays ssp. mays	{"ZmRCP15"}
rcc16	regulator of chromosome condensation16	Gene	Zea mays ssp. mays	{"ZmRCP16"}
rcc17	regulator of chromosome condensation17	Gene	Zea mays ssp. mays	{"ZmRCP17"}
rcc18	regulator of chromosome condensation18	Gene	Zea mays ssp. mays	{"ZmRCP18"}
rcc19	regulator of chromosome condensation19	Gene	Zea mays ssp. mays	{"ZmRCP19"}
rcc2	regulator of chromosome condensation2	Gene	Zea mays ssp. mays	{"ZmRCC1","ZmRCP6/ZmRCC1-2","ZmUVR8 (UV-B resistance8)"}
rcc20	regulator of chromosome condensation20	Gene	Zea mays ssp. mays	{"ZmRCP20"}
rcc21	regulator of chromosome condensation21	Gene	Zea mays ssp. mays	{"ZmRCP21","ZmRLD2 (RCC1-like domain (RLD) protein 2)"}
rcc22	regulator of chromosome condensation22	Gene	Zea mays ssp. mays	{"ZmRCP2"}
rcc23	regulator of chromosome condensation23	Gene	Zea mays ssp. mays	{"ZmRCP23"}
rcc24	regulator of chromosome condensation24	Gene	Zea mays ssp. mays	{"ZmRCP24"}
rcc26	regulator of chromosome condensation26	Gene	Zea mays ssp. mays	{"ZmRCP26"}
rcc27	regulator of chromosome condensation27	Gene	Zea mays ssp. mays	{"ZmRCP27","ZmRLD3 (RCC1-like domain (RLD) protein 3)"}
rcc28	regulator of chromosome condensation28	Gene	Zea mays ssp. mays	{"ZmRCP28","ZmRLD5 (RCC1-like domain (RLD) protein 5)"}
rcc29	regulator of chromosome condensation29	Gene	Zea mays ssp. mays	{"ZmRCP29"}
rcc3	regulator of chromosome condensation3	Gene	Zea mays ssp. mays	{"ZmRCP13/ZmRCC1-3"}
rcc30	regulator of chromosome condensation30	Gene	Zea mays ssp. mays	{"ZmRCP30"}
rcc4	regulator of chromosome condensation 4	Gene	Zea mays ssp. mays	{"ZmRCP22"}
rcc5	regulator of chromosome condensation5	Gene	Zea mays ssp. mays	{"ZmRCP3"}
rcc6	regulator of chromosome condensation6	Gene	Zea mays ssp. mays	{"ZmRCP5","ZmRLD1 (RCC1-like domain (RLD) protein 1)"}
rcc7	regulator of chromosome condensation7	Gene	Zea mays ssp. mays	{"ZmRCP7"}
rcc8	regulator of chromosome condensation8	Gene	Zea mays ssp. mays	{"ZmRCP8","ZmRLD4 (RCC1-like domain (RLD) protein 4)"}
rcc9	regulator of chromosome condensation9	Gene	Zea mays ssp. mays	{"ZmRCP4"}
rcph1	root-cap periphery1	Gene	Zea mays ssp. mays	{"ZmRCP1"}
rcph2	root cap periphery gene2	Gene	Zea mays ssp. mays	{"zmrcp2"}
rdph1	reducing plant height1	Gene	Zea mays ssp. mays	{"ZmRPH1"}
rdr1	RNA-dependent RNA polymerase1	Gene	Zea mays ssp. mays	{"ZmRDR1"}
rdr2	RNA-dependent RNA polymerase2	Gene	Zea mays ssp. mays	{"ZmRDR6a"}
rdr3	RNA-dependent RNA polymerase3	Gene	Zea mays ssp. mays	{"ZmRDR6c"}
rdr6	RNA-dependent RNA polymerase6	Gene	Zea mays ssp. mays	{"ZmRDR6b"}
reas1	ribosome export associated1	Gene	Zea mays ssp. mays	{"ZmMDN1","ZmMidasin homolog1","ZmRea1"}
rel2	ramosa1 enhancer locus2	Gene	Zea mays ssp. mays	{"ZmTPL3"}
relk3	rel2-like3	Gene	Zea mays ssp. mays	{"ZmTPL4"}
remo3	remorin3	Gene	Zea mays ssp. mays	{"ZmREM1.3"}
rf2	restorer of fertility2	Gene	Zea mays ssp. mays	{"ZmALDH30"}
rf3	restorer of fertility3	Gene	Zea mays ssp. mays	{"Zm00031a017461"}
rfp1	ring finger protein1	Gene	Zea mays ssp. mays	{"ZmRING-545"}
rfri1	red and far red insensitive1	Gene	Zea mays ssp. mays	{"red and far red insensitive2 homolog Zmrfi2A","ZmRING-393"}
rfri2	red and far red insensitive2	Gene	Zea mays ssp. mays	{"red and far red insensitive2 homolog Zmrfi2B"}
rfri4	red and far red insensitive4	Gene	Zea mays ssp. mays	{"red and far red insensitive2 homolog Zmrfi2E","ZmRING-274"}
rfwd3	ring finger  and  WD40  repeat3	Gene	Zea mays ssp. mays	{"ZmRING-2"}
rgd1	ragged seedling1	Gene	Zea mays ssp. mays	{"ZmLBL1; SGS3 homolog"}
rgd2	ragged seedling2	Gene	Zea mays ssp. mays	{"GRMZM2G365589","ZmAGO7"}
rgh3	rough endosperm3	Gene	Zea mays ssp. mays	{"ZmURP"}
rgp2	ras-related protein RGP2	Gene	Zea mays ssp. mays	{"ZmRab11B1"}
rh3	RNA helicase3	Gene	Zea mays ssp. mays	{"ZmRH3A"}
rh4	RNA helicase4	Gene	Zea mays ssp. mays	{"ZmRH3B"}
rh48	RNA helicase48	Gene	Zea mays ssp. mays	{"GRMZM2G171801","ZmRH48"}
rhcp1	ring hc protein1	Gene	Zea mays ssp. mays	{"small grain and dwarf1 (SGD1) homolog; ZmSGD1","ZmRING-294"}
rhn1	ras-related protein RHN1	Gene	Zea mays ssp. mays	{"ZmRab5B1"}
ric1	ras-related protein RIC1	Gene	Zea mays ssp. mays	{"ZmRab1B1","ZmRab1B2","ZmRab1B3","ZmRabD2c"}
ring1	RING-type E3 ligase1	Gene	Zea mays ssp. mays	{"ZmRING-1"}
ring10	RING-type E3 ligase10	Gene	Zea mays ssp. mays	{"ZmATL2","ZmRING-10"}
ring100	RING-type E3 ligase100	Gene	Zea mays ssp. mays	{"ZmRING-100"}
ring104	RING-type E3 ligase104	Gene	Zea mays ssp. mays	{"ZmRING-104"}
ring11	RING-type E3 ligase	Gene	Zea mays ssp. mays	{"ZmRING-11"}
ring110	RING-type E3 ligase110	Gene	Zea mays ssp. mays	{"ZmATL10","ZmRING-110"}
ring111	RING-type E3 ligase111	Gene	Zea mays ssp. mays	{"ZmATL11","ZmRING-111"}
ring112	RING-type E3 ligase112	Gene	Zea mays ssp. mays	{"ZmATL12","ZmRING-112"}
ring113	RING-type E3 ligase113	Gene	Zea mays ssp. mays	{"Zm00001d003850","ZmRING-113"}
ring114	RING-type E3 ligase114	Gene	Zea mays ssp. mays	{"ZmRING-114"}
ring117	RING-type E3 ligase117	Gene	Zea mays ssp. mays	{"ZmRING-117"}
ring12	RING-type E3 ligase12	Gene	Zea mays ssp. mays	{"ZmRING-12"}
ring129	RING-type E3 ligase129	Gene	Zea mays ssp. mays	{"ZmRING-129"}
ring13	RING-type E3 ligase13	Gene	Zea mays ssp. mays	{"ZmRING-13"}
ring133	RING-type E3 ligase133	Gene	Zea mays ssp. mays	{"ZmRING-133; ZmRING-134"}
ring14	RING-type E3 ligase14	Gene	Zea mays ssp. mays	{"ZmRING-14"}
ring141	RING-type E3 ligase141	Gene	Zea mays ssp. mays	{"ZmRING-141"}
ring142	RING-type E3 ligase142	Gene	Zea mays ssp. mays	{"ZmATL13","ZmRING-142"}
