nodeName	altName	nodeAttr[nodesPresent, ]
Zm00001eb184710	NA	yellow
Zm00001eb184720	NA	darkorange2
Zm00001eb184730	NA	darkorange2
Zm00001eb184740	NA	grey
Zm00001eb184750	NA	darkolivegreen
Zm00001eb184760	NA	darkolivegreen
Zm00001eb184780	NA	darkorange
Zm00001eb184790	NA	pink
Zm00001eb184800	NA	darkorange
Zm00001eb184820	NA	pink
Zm00001eb184830	NA	darkseagreen4
Zm00001eb184840	NA	darkslateblue
Zm00001eb184850	NA	darkgreen
Zm00001eb184870	NA	blue
Zm00001eb184880	NA	purple
Zm00001eb184890	NA	mediumpurple2
Zm00001eb184900	NA	paleturquoise
Zm00001eb184920	NA	pink
Zm00001eb184930	NA	lavenderblush3
Zm00001eb184940	NA	steelblue
Zm00001eb184960	NA	black
Zm00001eb184970	NA	turquoise
Zm00001eb185000	NA	turquoise
Zm00001eb185010	NA	turquoise
Zm00001eb185020	NA	red
Zm00001eb185030	NA	midnightblue
Zm00001eb185070	NA	magenta
Zm00001eb185080	NA	red
Zm00001eb185090	NA	lightgreen
Zm00001eb185100	NA	yellow
Zm00001eb185110	NA	bisque4
Zm00001eb185120	NA	brown
Zm00001eb185130	NA	honeydew1
Zm00001eb185140	NA	black
Zm00001eb185150	NA	indianred4
Zm00001eb185160	NA	grey60
Zm00001eb185170	NA	black
Zm00001eb185180	NA	paleturquoise
Zm00001eb185190	NA	greenyellow
Zm00001eb185220	NA	tan
Zm00001eb185240	NA	lightsteelblue1
Zm00001eb185250	NA	red
Zm00001eb185260	NA	lightcyan
Zm00001eb185270	NA	lightcyan
Zm00001eb185280	NA	black
Zm00001eb185290	NA	magenta
Zm00001eb185300	NA	salmon
Zm00001eb185330	NA	green
Zm00001eb185340	NA	brown
Zm00001eb185350	NA	darkred
Zm00001eb185370	NA	darkred
Zm00001eb185380	NA	brown
Zm00001eb185400	NA	lightcyan1
Zm00001eb185410	NA	green
Zm00001eb185420	NA	green
Zm00001eb185430	NA	darkgrey
Zm00001eb185440	NA	green
Zm00001eb185450	NA	violet
Zm00001eb185460	NA	lightcyan
Zm00001eb185470	NA	lightcoral
Zm00001eb185480	NA	red
Zm00001eb185490	NA	purple
Zm00001eb185500	NA	lightcoral
Zm00001eb185510	NA	tan
Zm00001eb185530	NA	red
Zm00001eb185540	NA	midnightblue
Zm00001eb185550	NA	mediumpurple3
Zm00001eb185560	NA	white
Zm00001eb185570	NA	blue
Zm00001eb185580	NA	lightpink4
Zm00001eb185590	NA	yellow
Zm00001eb185600	NA	yellow
Zm00001eb185610	NA	midnightblue
Zm00001eb185620	NA	magenta
Zm00001eb185630	NA	brown
Zm00001eb185640	NA	tan
Zm00001eb185650	NA	lightyellow
Zm00001eb185660	NA	blue
Zm00001eb185670	NA	green
Zm00001eb185680	NA	skyblue3
Zm00001eb185690	NA	white
Zm00001eb185700	NA	magenta
Zm00001eb185710	NA	brown
Zm00001eb185730	NA	magenta
Zm00001eb185740	NA	purple
Zm00001eb185760	NA	red
Zm00001eb185770	NA	floralwhite
Zm00001eb185780	NA	turquoise
Zm00001eb185800	NA	greenyellow
Zm00001eb185820	NA	turquoise
Zm00001eb185830	NA	turquoise
Zm00001eb185840	NA	turquoise
Zm00001eb185850	NA	plum2
Zm00001eb185870	NA	yellow
Zm00001eb185880	NA	turquoise
Zm00001eb185890	NA	brown
Zm00001eb185900	NA	turquoise
Zm00001eb185910	NA	midnightblue
Zm00001eb185920	NA	red
Zm00001eb185930	NA	darkred
Zm00001eb185950	NA	green
Zm00001eb185960	NA	darkred
Zm00001eb185970	NA	turquoise
Zm00001eb185980	NA	red
Zm00001eb185990	NA	tan
Zm00001eb186000	NA	brown
Zm00001eb186010	NA	orangered4
Zm00001eb186030	NA	turquoise
Zm00001eb186050	NA	turquoise
Zm00001eb186060	NA	red
Zm00001eb186090	NA	darkgrey
Zm00001eb186100	NA	tan
Zm00001eb186110	NA	skyblue
Zm00001eb186120	NA	mediumpurple3
Zm00001eb186130	NA	darkorange
Zm00001eb186140	NA	darkorange
Zm00001eb186150	NA	maroon
Zm00001eb186170	NA	red
Zm00001eb186190	NA	skyblue1
Zm00001eb186200	NA	mediumpurple3
Zm00001eb186210	NA	magenta
Zm00001eb186220	NA	brown
Zm00001eb186240	NA	yellow
Zm00001eb186250	NA	floralwhite
Zm00001eb186260	NA	magenta
Zm00001eb186270	NA	grey
Zm00001eb186280	NA	honeydew1
Zm00001eb186290	NA	turquoise
Zm00001eb186300	NA	plum1
Zm00001eb186310	NA	navajowhite2
Zm00001eb186320	NA	salmon
Zm00001eb186330	NA	darkred
Zm00001eb186340	NA	white
Zm00001eb186360	NA	purple
Zm00001eb186370	NA	white
Zm00001eb186380	NA	turquoise
Zm00001eb186400	NA	purple
Zm00001eb186410	NA	purple
Zm00001eb186420	NA	grey60
Zm00001eb186430	NA	grey60
Zm00001eb186440	NA	blue
Zm00001eb186450	NA	brown
Zm00001eb186480	NA	yellowgreen
Zm00001eb186490	NA	grey60
Zm00001eb186520	NA	skyblue1
Zm00001eb186530	NA	green
Zm00001eb186550	NA	turquoise
Zm00001eb186560	NA	salmon
Zm00001eb186570	NA	salmon
Zm00001eb186580	NA	greenyellow
Zm00001eb186590	NA	skyblue2
Zm00001eb186600	NA	ivory
Zm00001eb186610	NA	lightyellow
Zm00001eb186620	NA	sienna3
Zm00001eb186630	NA	sienna3
Zm00001eb186640	NA	paleturquoise
Zm00001eb186650	NA	sienna3
Zm00001eb186660	NA	red
Zm00001eb186670	NA	cyan
Zm00001eb186680	NA	turquoise
Zm00001eb186690	NA	turquoise
Zm00001eb186700	NA	coral1
Zm00001eb186720	NA	salmon
Zm00001eb186740	NA	black
Zm00001eb186760	NA	lightgreen
Zm00001eb186770	NA	pink
Zm00001eb186790	NA	turquoise
Zm00001eb186800	NA	navajowhite2
Zm00001eb186820	NA	midnightblue
Zm00001eb186830	NA	turquoise
Zm00001eb186840	NA	magenta
Zm00001eb186850	NA	magenta
Zm00001eb186860	NA	grey60
Zm00001eb186870	NA	turquoise
Zm00001eb186880	NA	yellow
Zm00001eb186900	NA	orangered4
Zm00001eb186910	NA	cyan
Zm00001eb186920	NA	darkturquoise
Zm00001eb186940	NA	blue
Zm00001eb186950	NA	tan
Zm00001eb186960	NA	mediumpurple3
Zm00001eb186970	NA	blue
Zm00001eb186980	NA	greenyellow
Zm00001eb186990	NA	blue
Zm00001eb187000	NA	pink
Zm00001eb187010	NA	lightcyan
Zm00001eb187020	NA	darkred
Zm00001eb187030	NA	grey60
Zm00001eb187040	NA	blue
Zm00001eb187050	NA	yellow
Zm00001eb187060	NA	red
Zm00001eb187070	NA	turquoise
Zm00001eb187080	NA	sienna3
Zm00001eb187090	NA	sienna3
Zm00001eb187100	NA	royalblue
Zm00001eb187110	NA	darkred
Zm00001eb187130	NA	turquoise
Zm00001eb187140	NA	red
Zm00001eb187150	NA	darkorange
Zm00001eb187160	NA	lightcyan
Zm00001eb187170	NA	green
Zm00001eb187180	NA	thistle2
Zm00001eb187190	NA	palevioletred3
Zm00001eb187200	NA	green
Zm00001eb187210	NA	violet
Zm00001eb187220	NA	yellow
Zm00001eb187240	NA	darkturquoise
Zm00001eb187250	NA	green
Zm00001eb187260	NA	yellow
Zm00001eb187270	NA	yellow
Zm00001eb187280	NA	sienna3
Zm00001eb187290	NA	salmon
Zm00001eb187310	NA	pink
Zm00001eb187330	NA	turquoise
Zm00001eb187340	NA	lightcyan
Zm00001eb187370	NA	white
Zm00001eb187380	NA	lightcyan1
Zm00001eb187400	NA	blue
Zm00001eb187410	NA	greenyellow
Zm00001eb187420	NA	brown
Zm00001eb187430	NA	tan
Zm00001eb187440	NA	blue
Zm00001eb187450	NA	turquoise
Zm00001eb187460	NA	navajowhite2
Zm00001eb187470	NA	violet
Zm00001eb187480	NA	pink
Zm00001eb187490	NA	magenta
Zm00001eb187500	NA	royalblue
Zm00001eb187520	NA	royalblue
Zm00001eb187530	NA	midnightblue
Zm00001eb187540	NA	midnightblue
Zm00001eb187550	NA	brown
Zm00001eb187560	NA	darkorange
Zm00001eb187570	NA	maroon
Zm00001eb187580	NA	darkgreen
Zm00001eb187590	NA	blue
Zm00001eb187610	NA	brown
Zm00001eb187620	NA	lightcyan
Zm00001eb187630	NA	midnightblue
Zm00001eb187640	NA	tan
Zm00001eb187650	NA	darkorange
Zm00001eb187660	NA	red
Zm00001eb187670	NA	greenyellow
Zm00001eb187680	NA	darkgrey
Zm00001eb187690	NA	brown
Zm00001eb187720	NA	honeydew1
Zm00001eb187740	NA	salmon4
Zm00001eb187750	NA	tan
Zm00001eb187770	NA	lightyellow
Zm00001eb187790	NA	purple
Zm00001eb187800	NA	darkgrey
Zm00001eb187810	NA	turquoise
Zm00001eb187820	NA	turquoise
Zm00001eb187830	NA	black
Zm00001eb187840	NA	turquoise
Zm00001eb187850	NA	skyblue
Zm00001eb187860	NA	purple
Zm00001eb187870	NA	red
Zm00001eb187880	NA	midnightblue
Zm00001eb187890	NA	tan
Zm00001eb187910	NA	lightpink4
Zm00001eb187920	NA	lightpink4
Zm00001eb187930	NA	blue2
Zm00001eb187950	NA	green
Zm00001eb187960	NA	green
Zm00001eb187970	NA	red
Zm00001eb187980	NA	darkturquoise
Zm00001eb187990	NA	palevioletred3
Zm00001eb188000	NA	paleturquoise
Zm00001eb188020	NA	blue
Zm00001eb188030	NA	blue
Zm00001eb188040	NA	steelblue
Zm00001eb188050	NA	darkgreen
Zm00001eb188060	NA	yellow
Zm00001eb188090	NA	brown4
Zm00001eb188100	NA	lightgreen
Zm00001eb188110	NA	green
Zm00001eb188120	NA	darkgrey
Zm00001eb188140	NA	pink
Zm00001eb188150	NA	pink
Zm00001eb188160	NA	cyan
Zm00001eb188180	NA	blue
Zm00001eb188190	NA	brown
Zm00001eb188200	NA	blue
Zm00001eb188220	NA	magenta
Zm00001eb188240	NA	darkorange
Zm00001eb188280	NA	yellow
Zm00001eb188290	NA	purple
Zm00001eb188310	NA	green
Zm00001eb188320	NA	turquoise
Zm00001eb188330	NA	greenyellow
Zm00001eb188340	NA	royalblue
Zm00001eb188350	NA	brown
Zm00001eb188360	NA	yellow
Zm00001eb188370	NA	blue
Zm00001eb188380	NA	skyblue
Zm00001eb188390	NA	magenta
Zm00001eb188400	NA	darkgreen
Zm00001eb188410	NA	blue
Zm00001eb188420	NA	lightcyan1
Zm00001eb188430	NA	lightcyan1
Zm00001eb188450	NA	lightyellow
Zm00001eb188460	NA	blue
Zm00001eb188470	NA	red
Zm00001eb188480	NA	sienna3
Zm00001eb188490	NA	sienna3
Zm00001eb188500	NA	purple
Zm00001eb188520	NA	lightpink4
Zm00001eb188530	NA	darkslateblue
Zm00001eb188540	NA	lightyellow
Zm00001eb188550	NA	salmon
Zm00001eb188560	NA	brown
Zm00001eb188570	NA	blue
Zm00001eb188580	NA	orangered4
Zm00001eb188590	NA	navajowhite2
Zm00001eb188600	NA	green
Zm00001eb188610	NA	white
Zm00001eb188620	NA	red
Zm00001eb188630	NA	blue
Zm00001eb188640	NA	blue
Zm00001eb188660	NA	cyan
Zm00001eb188670	NA	blue
Zm00001eb188680	NA	tan
Zm00001eb188690	NA	honeydew1
Zm00001eb188700	NA	darkred
Zm00001eb188720	NA	saddlebrown
Zm00001eb188730	NA	magenta
Zm00001eb188740	NA	darkturquoise
Zm00001eb188750	NA	darkmagenta
Zm00001eb188760	NA	blue
Zm00001eb188770	NA	green
Zm00001eb188780	NA	violet
Zm00001eb188790	NA	darkgrey
Zm00001eb188800	NA	grey60
Zm00001eb188830	NA	darkorange2
Zm00001eb188840	NA	grey60
Zm00001eb188850	NA	midnightblue
Zm00001eb188860	NA	lightgreen
Zm00001eb188880	NA	turquoise
Zm00001eb188890	NA	royalblue
Zm00001eb188900	NA	turquoise
Zm00001eb188910	NA	midnightblue
Zm00001eb188920	NA	midnightblue
Zm00001eb188930	NA	darkmagenta
Zm00001eb188950	NA	turquoise
Zm00001eb188960	NA	yellow
Zm00001eb188970	NA	orangered4
Zm00001eb188980	NA	sienna3
Zm00001eb188990	NA	red
Zm00001eb189000	NA	plum2
Zm00001eb189020	NA	green
Zm00001eb189030	NA	darkgreen
Zm00001eb189040	NA	mediumpurple3
Zm00001eb189050	NA	floralwhite
Zm00001eb189060	NA	blue
Zm00001eb189070	NA	darkgreen
Zm00001eb189080	NA	white
Zm00001eb189090	NA	orange
Zm00001eb189100	NA	red
Zm00001eb189120	NA	darkturquoise
Zm00001eb189140	NA	turquoise
Zm00001eb189150	NA	salmon
Zm00001eb189170	NA	cyan
Zm00001eb189180	NA	salmon
Zm00001eb189190	NA	cyan
Zm00001eb189200	NA	turquoise
Zm00001eb189210	NA	greenyellow
Zm00001eb189220	NA	darkolivegreen
Zm00001eb189240	NA	green
Zm00001eb189250	NA	tan
Zm00001eb189260	NA	ivory
Zm00001eb189270	NA	darkred
Zm00001eb189280	NA	darkred
Zm00001eb189290	NA	steelblue
Zm00001eb189300	NA	turquoise
Zm00001eb189310	NA	green
Zm00001eb189340	NA	turquoise
Zm00001eb189350	NA	green
Zm00001eb189370	NA	white
Zm00001eb189380	NA	green
Zm00001eb189390	NA	white
Zm00001eb189400	NA	turquoise
Zm00001eb189410	NA	royalblue
Zm00001eb189420	NA	cyan
Zm00001eb189460	NA	black
Zm00001eb189480	NA	paleturquoise
Zm00001eb189490	NA	black
Zm00001eb189500	NA	turquoise
Zm00001eb189510	NA	yellow
Zm00001eb189520	NA	purple
Zm00001eb189540	NA	turquoise
Zm00001eb189550	NA	lightcyan
Zm00001eb189580	NA	turquoise
Zm00001eb189590	NA	darkorange
Zm00001eb189600	NA	plum
Zm00001eb189640	NA	darkorange
Zm00001eb189650	NA	darkorange
Zm00001eb189670	NA	darkorange
Zm00001eb189720	NA	salmon
Zm00001eb189740	NA	salmon
Zm00001eb189830	NA	lightsteelblue1
Zm00001eb189840	NA	yellow
Zm00001eb189850	NA	green
Zm00001eb189860	NA	darkslateblue
Zm00001eb189870	NA	tan
Zm00001eb189880	NA	purple
Zm00001eb189890	NA	violet
Zm00001eb189910	NA	cyan
Zm00001eb189920	NA	magenta
Zm00001eb189940	NA	magenta
Zm00001eb189950	NA	blue
Zm00001eb189960	NA	blue
Zm00001eb189970	NA	mediumpurple3
Zm00001eb189990	NA	navajowhite2
Zm00001eb190000	NA	brown
Zm00001eb190010	NA	black
Zm00001eb190020	NA	plum
Zm00001eb190030	NA	yellow
Zm00001eb190060	NA	salmon4
Zm00001eb190070	NA	purple
Zm00001eb190080	NA	darkorange
Zm00001eb190090	NA	greenyellow
Zm00001eb190100	NA	brown
Zm00001eb190110	NA	violet
Zm00001eb190120	NA	navajowhite2
Zm00001eb190130	NA	salmon
Zm00001eb190140	NA	salmon
Zm00001eb190180	NA	greenyellow
Zm00001eb190190	NA	greenyellow
Zm00001eb190200	NA	plum1
Zm00001eb190210	NA	turquoise
Zm00001eb190230	NA	pink
Zm00001eb190240	NA	brown
Zm00001eb190250	NA	yellow
Zm00001eb190260	NA	greenyellow
Zm00001eb190270	NA	turquoise
Zm00001eb190280	NA	yellow
Zm00001eb190300	NA	skyblue
Zm00001eb190330	NA	green
Zm00001eb190340	NA	darkorange
Zm00001eb190350	NA	floralwhite
Zm00001eb190360	NA	greenyellow
Zm00001eb190380	NA	paleturquoise
Zm00001eb190390	NA	brown
Zm00001eb190400	NA	brown4
Zm00001eb190410	NA	salmon
Zm00001eb190420	NA	cyan
Zm00001eb190430	NA	lightcyan
Zm00001eb190440	NA	midnightblue
Zm00001eb190450	NA	darkturquoise
Zm00001eb190460	NA	blue
Zm00001eb190470	NA	turquoise
Zm00001eb190490	NA	turquoise
Zm00001eb190500	NA	violet
Zm00001eb190510	NA	darkred
Zm00001eb190520	NA	purple
Zm00001eb190530	NA	grey60
Zm00001eb190540	NA	magenta
Zm00001eb190550	NA	magenta
Zm00001eb190560	NA	darkmagenta
Zm00001eb190570	NA	turquoise
Zm00001eb190580	NA	turquoise
Zm00001eb190590	NA	orangered4
Zm00001eb190600	NA	darkorange2
Zm00001eb190610	NA	lightyellow
Zm00001eb190620	NA	blue
Zm00001eb190630	NA	tan
Zm00001eb190640	NA	grey60
Zm00001eb190660	NA	yellow
Zm00001eb190670	NA	yellow
Zm00001eb190680	NA	turquoise
Zm00001eb190690	NA	turquoise
Zm00001eb190700	NA	violet
Zm00001eb190720	NA	yellow
Zm00001eb190730	NA	yellow
Zm00001eb190740	NA	darkturquoise
Zm00001eb190750	NA	pink
Zm00001eb190770	NA	greenyellow
Zm00001eb190780	NA	brown
Zm00001eb190790	NA	magenta
Zm00001eb190800	NA	brown2
Zm00001eb190810	NA	mediumpurple3
Zm00001eb190820	NA	saddlebrown
Zm00001eb190830	NA	ivory
Zm00001eb190840	NA	tan
Zm00001eb190850	NA	salmon
Zm00001eb190860	NA	brown
Zm00001eb190870	NA	yellow
Zm00001eb190880	NA	brown
Zm00001eb190900	NA	turquoise
Zm00001eb190920	NA	turquoise
Zm00001eb190930	NA	turquoise
Zm00001eb190960	NA	turquoise
Zm00001eb190970	NA	blue
Zm00001eb190990	NA	saddlebrown
Zm00001eb191000	NA	red
Zm00001eb191010	NA	lightcyan
Zm00001eb191020	NA	midnightblue
Zm00001eb191030	NA	ivory
Zm00001eb191040	NA	darkgreen
Zm00001eb191060	NA	lightyellow
Zm00001eb191070	NA	cyan
Zm00001eb191080	NA	darkgreen
Zm00001eb191090	NA	darkgreen
Zm00001eb191100	NA	turquoise
Zm00001eb191120	NA	red
Zm00001eb191130	NA	tan
Zm00001eb191140	NA	orange
Zm00001eb191150	NA	lightyellow
Zm00001eb191160	NA	plum1
Zm00001eb191170	NA	plum1
Zm00001eb191180	NA	grey60
Zm00001eb191190	NA	darkturquoise
Zm00001eb191210	NA	lightcyan
Zm00001eb191220	NA	salmon4
Zm00001eb191240	NA	turquoise
Zm00001eb191250	NA	turquoise
Zm00001eb191260	NA	cyan
Zm00001eb191270	NA	white
Zm00001eb191290	NA	cyan
Zm00001eb191310	NA	white
Zm00001eb191320	NA	turquoise
Zm00001eb191330	NA	pink
Zm00001eb191340	NA	lavenderblush3
Zm00001eb191350	NA	yellow
Zm00001eb191360	NA	darkred
Zm00001eb191380	NA	salmon
Zm00001eb191390	NA	turquoise
Zm00001eb191400	NA	red
Zm00001eb191410	NA	salmon
Zm00001eb191420	NA	yellow
Zm00001eb191440	NA	blue
Zm00001eb191450	NA	magenta
Zm00001eb191480	NA	darkorange
Zm00001eb191490	NA	darkorange
Zm00001eb191500	NA	turquoise
Zm00001eb191510	NA	pink
Zm00001eb191520	NA	blue
Zm00001eb191530	NA	brown
Zm00001eb191540	NA	darkgrey
Zm00001eb191550	NA	steelblue
Zm00001eb191560	NA	blue
Zm00001eb191570	NA	turquoise
Zm00001eb191580	NA	blue
Zm00001eb191590	NA	lightgreen
Zm00001eb191600	NA	red
Zm00001eb191610	NA	pink
Zm00001eb191620	NA	blue
Zm00001eb191640	NA	blue
Zm00001eb191650	NA	turquoise
Zm00001eb191660	NA	blue
Zm00001eb191670	NA	darkturquoise
Zm00001eb191680	NA	tan
Zm00001eb191690	NA	tan
Zm00001eb191700	NA	blue
Zm00001eb191710	NA	tan
Zm00001eb191720	NA	cyan
Zm00001eb191730	NA	turquoise
Zm00001eb191740	NA	turquoise
Zm00001eb191750	NA	black
Zm00001eb191760	NA	lightsteelblue1
Zm00001eb191770	NA	turquoise
Zm00001eb191780	NA	yellow4
Zm00001eb191790	NA	black
Zm00001eb191810	NA	purple
Zm00001eb191820	NA	sienna3
Zm00001eb191830	NA	skyblue
Zm00001eb191840	NA	grey
Zm00001eb191860	NA	black
Zm00001eb191870	NA	brown
Zm00001eb191880	NA	cyan
Zm00001eb191910	NA	turquoise
Zm00001eb191920	NA	salmon4
Zm00001eb191930	NA	green
Zm00001eb191940	NA	midnightblue
Zm00001eb191980	NA	turquoise
Zm00001eb191990	NA	orange
Zm00001eb192000	NA	red
Zm00001eb192020	NA	turquoise
Zm00001eb192040	NA	purple
Zm00001eb192050	NA	blue
Zm00001eb192060	NA	midnightblue
Zm00001eb192070	NA	red
Zm00001eb192080	NA	darkorange
Zm00001eb192090	NA	greenyellow
Zm00001eb192100	NA	white
Zm00001eb192110	NA	red
Zm00001eb192120	NA	lightcyan
Zm00001eb192130	NA	magenta
Zm00001eb192140	NA	darkgreen
Zm00001eb192150	NA	turquoise
Zm00001eb192160	NA	skyblue2
Zm00001eb192170	NA	skyblue2
Zm00001eb192180	NA	skyblue2
Zm00001eb192190	NA	turquoise
Zm00001eb192200	NA	pink
Zm00001eb192220	NA	grey60
Zm00001eb192230	NA	tan
Zm00001eb192250	NA	yellow
Zm00001eb192270	NA	tan
Zm00001eb192280	NA	tan
Zm00001eb192290	NA	turquoise
Zm00001eb192310	NA	ivory
Zm00001eb192320	NA	skyblue
Zm00001eb192330	NA	blue
Zm00001eb192340	NA	cyan
Zm00001eb192350	NA	blue
Zm00001eb192370	NA	lightyellow
Zm00001eb192380	NA	blue
Zm00001eb192400	NA	yellow
Zm00001eb192410	NA	darkorange2
Zm00001eb192420	NA	lavenderblush3
Zm00001eb192430	NA	yellow
Zm00001eb192440	NA	yellow
Zm00001eb192450	NA	tan
Zm00001eb192460	NA	lightgreen
Zm00001eb192470	NA	lightcyan
Zm00001eb192480	NA	lightcyan
Zm00001eb192490	NA	lightcyan
Zm00001eb192500	NA	lightcyan
Zm00001eb192530	NA	red
Zm00001eb192540	NA	turquoise
Zm00001eb192550	NA	turquoise
Zm00001eb192560	NA	tan
Zm00001eb192570	NA	darkred
Zm00001eb192580	NA	turquoise
Zm00001eb192590	NA	blue
Zm00001eb192600	NA	darkorange
Zm00001eb192620	NA	sienna3
Zm00001eb192630	NA	darkgreen
Zm00001eb192660	NA	blue
Zm00001eb192670	NA	lightsteelblue1
Zm00001eb192700	NA	blue
Zm00001eb192710	NA	turquoise
Zm00001eb192750	NA	turquoise
Zm00001eb192760	NA	lightgreen
Zm00001eb192770	NA	salmon
Zm00001eb192780	NA	cyan
Zm00001eb192800	NA	darkred
Zm00001eb192810	NA	turquoise
Zm00001eb192820	NA	pink
Zm00001eb192830	NA	navajowhite1
Zm00001eb192840	NA	lightyellow
Zm00001eb192850	NA	darkturquoise
Zm00001eb192860	NA	steelblue
Zm00001eb192880	NA	cyan
Zm00001eb192890	NA	lightgreen
Zm00001eb192900	NA	darkred
Zm00001eb192910	NA	cyan
Zm00001eb192920	NA	lightyellow
Zm00001eb192930	NA	lightyellow
Zm00001eb192940	NA	blue
Zm00001eb192950	NA	antiquewhite4
Zm00001eb192960	NA	saddlebrown
Zm00001eb192970	NA	grey60
Zm00001eb192980	NA	yellow
Zm00001eb192990	NA	turquoise
Zm00001eb193000	NA	paleturquoise
Zm00001eb193010	NA	pink
Zm00001eb193020	NA	turquoise
Zm00001eb193030	NA	cyan
Zm00001eb193040	NA	greenyellow
Zm00001eb193060	NA	purple
Zm00001eb193090	NA	thistle1
Zm00001eb193100	NA	grey60
Zm00001eb193120	NA	turquoise
Zm00001eb193130	NA	darkorange2
Zm00001eb193140	NA	midnightblue
Zm00001eb193150	NA	black
Zm00001eb193160	NA	magenta
Zm00001eb193170	NA	floralwhite
Zm00001eb193180	NA	blue
Zm00001eb193190	NA	turquoise
Zm00001eb193210	NA	black
Zm00001eb193230	NA	green
Zm00001eb193240	NA	green
Zm00001eb193250	NA	skyblue3
Zm00001eb193260	NA	skyblue3
Zm00001eb193270	NA	coral2
Zm00001eb193290	NA	turquoise
Zm00001eb193300	NA	pink
Zm00001eb193310	NA	turquoise
Zm00001eb193320	NA	pink
Zm00001eb193330	NA	coral1
Zm00001eb193350	NA	black
Zm00001eb193360	NA	darkseagreen4
Zm00001eb193370	NA	yellowgreen
Zm00001eb193380	NA	brown
Zm00001eb193390	NA	darkmagenta
Zm00001eb193410	NA	sienna3
Zm00001eb193460	NA	sienna3
Zm00001eb193470	NA	darkslateblue
Zm00001eb193480	NA	turquoise
Zm00001eb193490	NA	red
Zm00001eb193500	NA	royalblue
Zm00001eb193520	NA	green
Zm00001eb193530	NA	cyan
Zm00001eb193550	NA	palevioletred3
Zm00001eb193560	NA	orange
Zm00001eb193570	NA	orangered4
Zm00001eb193580	NA	turquoise
Zm00001eb193590	NA	blue
Zm00001eb193600	NA	purple
Zm00001eb193620	NA	bisque4
Zm00001eb193640	NA	blue
Zm00001eb193650	NA	greenyellow
Zm00001eb193660	NA	green
Zm00001eb193670	NA	palevioletred3
Zm00001eb193680	NA	lightgreen
Zm00001eb193690	NA	green
Zm00001eb193710	NA	plum1
Zm00001eb193720	NA	lightsteelblue1
Zm00001eb193730	NA	blue
Zm00001eb193740	NA	blue
Zm00001eb193750	NA	blue
Zm00001eb193760	NA	orange
Zm00001eb193780	NA	grey60
Zm00001eb193810	NA	tan
Zm00001eb193820	NA	yellow
Zm00001eb193830	NA	ivory
Zm00001eb193840	NA	magenta
Zm00001eb193850	NA	darkgreen
Zm00001eb193860	NA	lightgreen
Zm00001eb193870	NA	brown
Zm00001eb193890	NA	skyblue1
Zm00001eb193900	NA	skyblue1
Zm00001eb193910	NA	lightcyan
Zm00001eb193920	NA	pink
Zm00001eb193930	NA	brown
Zm00001eb193940	NA	thistle2
Zm00001eb193950	NA	blue
Zm00001eb193960	NA	saddlebrown
Zm00001eb193970	NA	yellow
Zm00001eb193980	NA	turquoise
Zm00001eb193990	NA	paleturquoise
Zm00001eb194000	NA	purple
Zm00001eb194040	NA	blue
Zm00001eb194050	NA	turquoise
Zm00001eb194060	NA	turquoise
Zm00001eb194090	NA	darkolivegreen
Zm00001eb194080	NA	darkolivegreen
Zm00001eb194100	NA	salmon
Zm00001eb194110	NA	darkorange
Zm00001eb194130	NA	greenyellow
Zm00001eb194140	NA	blue
Zm00001eb194150	NA	cyan
Zm00001eb194160	NA	skyblue3
Zm00001eb194170	NA	turquoise
Zm00001eb194180	NA	salmon
Zm00001eb194190	NA	turquoise
Zm00001eb194200	NA	magenta
Zm00001eb194210	NA	orangered4
Zm00001eb194220	NA	yellow
Zm00001eb194230	NA	blue
Zm00001eb194240	NA	grey60
Zm00001eb194250	NA	salmon
Zm00001eb194260	NA	green
Zm00001eb194270	NA	turquoise
Zm00001eb194280	NA	blue
Zm00001eb194290	NA	blue
Zm00001eb194300	NA	blue
Zm00001eb194310	NA	turquoise
Zm00001eb194320	NA	turquoise
Zm00001eb194330	NA	lavenderblush3
Zm00001eb194340	NA	greenyellow
Zm00001eb194350	NA	green
Zm00001eb194370	NA	mediumorchid
Zm00001eb194380	NA	darkorange2
Zm00001eb194400	NA	pink
Zm00001eb194410	NA	yellowgreen
Zm00001eb194420	NA	darkgreen
Zm00001eb194430	NA	mediumpurple3
Zm00001eb194440	NA	green
Zm00001eb194450	NA	green
Zm00001eb194470	NA	black
Zm00001eb194480	NA	honeydew1
Zm00001eb194490	NA	honeydew1
Zm00001eb194500	NA	turquoise
Zm00001eb194510	NA	magenta
Zm00001eb194520	NA	purple
Zm00001eb194530	NA	grey60
Zm00001eb194540	NA	lightcyan
Zm00001eb194550	NA	green
Zm00001eb194560	NA	green
Zm00001eb194570	NA	lightyellow
Zm00001eb194590	NA	violet
Zm00001eb194600	NA	greenyellow
Zm00001eb194610	NA	magenta
Zm00001eb194620	NA	orangered4
Zm00001eb194630	NA	lightcyan
Zm00001eb194640	NA	lightcyan
Zm00001eb194650	NA	brown
Zm00001eb194670	NA	lightyellow
Zm00001eb194680	NA	orange
Zm00001eb194690	NA	green
Zm00001eb194700	NA	magenta
Zm00001eb194720	NA	purple
Zm00001eb194730	NA	magenta
Zm00001eb194740	NA	turquoise
Zm00001eb194750	NA	turquoise
Zm00001eb194760	NA	tan
Zm00001eb194770	NA	blue
